"";"pluv";"v.rel";"v.rel2";"v.abs";"pluv.m";"afluente";"defluente";"afluente.m"
"2007-04-10";0,6;79,7;61,6223198109492;782295350;4,5;4635360;3085344;3376425,6
"2007-04-11";0;79,6;61,5450019692792;781313800;4,37333333333333;2749248;3059424;3364502,4
"2007-04-12";0;79,6;61,5450019692792;781313800;4,20666666666667;2480544;3042144;3336739,2
"2007-04-13";0;79,5;61,4676841276093;780332250;4,13;2234304;3163104;3330691,2
"2007-04-14";1,5;79,5;61,4676841276093;780332250;3,41;2964384;3076704;3304972,8
"2007-04-15";0;79,5;61,4676841276093;780332250;3,41;3075840;3033504;3340396,8
"2007-04-16";0;79,4;61,3903662859393;779350700;2,72666666666667;2370816;3119904;3262032
"2007-04-17";0;79,2;61,2357306025994;777387600;2,53666666666667;1679616;3093984;3235161,6
"2007-04-18";0,9;79,1;61,1584127609295;776406050;2,06;1513728;3163104;3091046,4
"2007-04-19";0;79;61,0810949192595;775424500;1,77333333333333;1958688;3163104;2922105,6
"2007-04-20";0;78,9;61,0037770775896;774442950;1,77333333333333;2562624;3163104;2869804,8
"2007-04-21";2,1;78,8;60,9264592359197;773461400;1,84333333333333;1963872;3163104;2758262,4
"2007-04-22";3,5;78,7;60,8491413942497;772479850;1,95;2623104;2938464;2708294,4
"2007-04-23";22,4;78,8;60,9264592359197;773461400;2,54333333333333;4040064;3042144;2707862,4
"2007-04-24";0;78,8;60,9264592359197;773461400;2,43;3079296;3128544;2692915,2
"2007-04-25";0;78,8;60,9264592359197;773461400;2,43;2396736;3093984;2648217,6
"2007-04-26";0;78,7;60,8491413942497;772479850;2,43;2005344;3163104;2643494,4
"2007-04-27";3,9;78,5;60,6945057109098;770516750;2,56;2110752;3154464;2637014,4
"2007-04-28";9,1;78,5;60,6945057109098;770516750;2,86333333333333;2820096;2929824;2646403,2
"2007-04-29";1,7;78,5;60,6945057109098;770516750;2,92;2811456;2826144;2661120
"2007-04-30";0;78,5;60,6945057109098;770516750;2,91666666666667;2298240;2713824;2671171,2
"2007-05-01";0;78,4;60,6171878692399;769535200;2,91666666666667;1589760;2981664;2650089,6
"2007-05-02";0;78,2;60,4625521859;767572100;2,91666666666667;2038176;3050784;2659190,4
"2007-05-03";0;78,1;60,38523434423;766590550;2,91666666666667;1771200;3111264;2653632
"2007-05-04";0;78;60,3079165025601;765609000;2,91666666666667;2305152;3076704;2669760
"2007-05-05";0,2;77,8;60,1532808192202;763645900;2,87333333333333;1734048;2990304;2668809,6
"2007-05-06";0;77,7;60,0759629775502;762664350;2,87333333333333;1666656;3050784;2666736
"2007-05-07";0;77,6;59,9986451358803;761682800;2,87333333333333;1721952;2870208;2659017,6
"2007-05-08";0;77,4;59,8440094525404;759719700;2,23666666666667;1560384;3163104;2480371,2
"2007-05-09";5;77,3;59,7666916108704;758738150;1,69666666666667;2070144;2998944;2361052,8
"2007-05-10";1,2;77,1;59,6120559275305;756775050;1,71666666666667;1379808;2800224;2252534,4
"2007-05-11";0;77,1;59,6120559275305;756775050;1,71666666666667;2277504;2964384;2236809,6
"2007-05-12";0;76,9;59,4574202441906;754811950;1,71666666666667;1630368;2939328;2208470,4
"2007-05-13";0;76,8;59,3801024025207;753830400;1,71666666666667;1820448;3112128;2194675,2
"2007-05-14";0,1;76,7;59,3027845608507;752848850;1,67;1956096;2947968;2161065,6
"2007-05-15";1,8;76,5;59,1481488775108;750885750;1,73;1425600;3068928;2106057,6
"2007-05-16";0;76,4;59,0708310358409;749904200;1,73;1939680;3163968;2091686,4
"2007-05-17";0;76,3;58,9935131941709;748922650;1,73;1842912;3163968;2097129,6
"2007-05-18";0;76,1;58,838877510831;746959550;1,7;1861056;3163968;2108707,2
"2007-05-19";3,6;76;58,7615596691611;745978000;1,82;2146176;3163968;2114956,8
"2007-05-20";1,9;76;58,7615596691611;745978000;1,88333333333333;2245536;2965248;2104387,2
"2007-05-21";0;75,9;58,6842418274911;744996450;1,81333333333333;1892160;2956608;2101996,8
"2007-05-22";0;75,7;58,5296061441512;743033350;1,69666666666667;1103328;3094848;2051337,6
"2007-05-23";21,1;75,7;58,5296061441512;743033350;1,65333333333333;2974752;2930688;2015827,2
"2007-05-24";15,7;75,9;58,6842418274911;744996450;2,17666666666667;4963680;2896128;2078640
"2007-05-25";0;75,9;58,6842418274911;744996450;2,17666666666667;2848608;2890944;2093702,4
"2007-05-26";0;75,8;58,6069239858212;744014900;2,17666666666667;2011392;2885760;2093904
"2007-05-27";0;75,7;58,5296061441512;743033350;2,04666666666667;1867104;2885760;2085782,4
"2007-05-28";0,2;75,6;58,4522883024813;742051800;1,75;1823040;2712960;2052547,2
"2007-05-29";0;75,5;58,3749704608113;741070250;1,69333333333333;1893888;3024000;2021961,6
"2007-05-30";1,1;75,4;58,2976526191414;740088700;1,73;1890432;2773440;2008368
"2007-05-31";0;75,2;58,1430169358015;738125600;1,73;1112832;2866752;1992470,4
"2007-06-01";0;75,1;58,0656990941315;737144050;1,73;1863648;2955744;1986652,8
"2007-06-02";6,3;75;57,9883812524616;736162500;1,94;1983744;3154464;1993737,6
"2007-06-03";32,3;75,2;58,1430169358015;738125600;3,01666666666667;5073408;2834784;2086012,8
"2007-06-04";3;75,4;58,2976526191414;740088700;3,11;4772736;2834784;2187302,4
"2007-06-05";0;75,4;58,2976526191414;740088700;3,11;3351456;3111264;2243462,4
"2007-06-06";0;75,3;58,2203347774714;739107150;3,11;2234304;2998944;2260540,8
"2007-06-07";0;75,3;58,2203347774714;739107150;3,11;2647296;2998944;2296771,2
"2007-06-08";0;75,2;58,1430169358015;738125600;2,94333333333333;2470176;3154464;2310105,6
"2007-06-09";0;75,1;58,0656990941315;737144050;2,90333333333333;1997568;3154464;2330697,6
"2007-06-10";0;75;57,9883812524616;736162500;2,90333333333333;2074464;3137184;2323929,6
"2007-06-11";0;74,9;57,9110634107916;735180950;2,90333333333333;1919808;2886624;2333577,6
"2007-06-12";0;74,8;57,8337455691217;734199400;2,90333333333333;1796256;3154464;2332771,2
"2007-06-13";0;74,6;57,6791098857818;732236300;2,9;1596672;3154464;2320790,4
"2007-06-14";0;74,5;57,6017920441119;731254750;2,84;1664064;3154464;2328739,2
"2007-06-15";0;74,3;57,447156360772;729291650;2,84;1490400;3153600;2313763,2
"2007-06-16";0;74,1;57,2925206774321;727328550;2,84;1607040;3153600;2305900,8
"2007-06-17";0;74;57,2152028357621;726347000;2,84;1945728;3068064;2308723,2
"2007-06-18";0;73,9;57,1378849940922;725365450;2,72;1874016;2928960;2299651,2
"2007-06-19";0;73,8;57,0605671524222;724383900;2,65666666666667;1464480;3102624;2273616
"2007-06-20";0;73,6;56,9059314690823;722420800;2,65666666666667;1390176;3024864;2256883,2
"2007-06-21";0;73,5;56,8286136274124;721439250;2,65666666666667;1941408;2973024;2284819,2
"2007-06-22";0;73,3;56,6739779440725;719476150;1,95333333333333;1353888;3119040;2230790,4
"2007-06-23";0;73,1;56,5193422607326;717513050;1,43;1391904;2954880;2111731,2
"2007-06-24";0;73;56,4420244190626;716531500;1,43;1648512;3119040;2071728
"2007-06-25";0;72,8;56,2873887357227;714568400;1,43;1369440;2842560;2050329,6
"2007-06-26";0;72,7;56,2100708940528;713586850;1,43;1518912;2920320;2038723,2
"2007-06-27";0;72,5;56,0554352107129;711623750;1,42333333333333;1457568;2989440;2026540,8
"2007-06-28";0;72,4;55,9781173690429;710642200;1,42333333333333;1363392;2963520;2008857,6
"2007-06-29";2,9;72,3;55,900799527373;709660650;1,48333333333333;2180736;2868480;2018534,4
"2007-06-30";0;72,2;55,823481685703;708679100;1,48333333333333;2042496;3173472;2049523,2
"2007-07-01";0;72;55,6688460023631;706716000;1,48333333333333;977184;3058560;2019974,4
"2007-07-02";0;71,8;55,5142103190232;704752900;1,27333333333333;1249344;2972160;1995494,4
"2007-07-03";0;71,6;55,3595746356833;702789800;0,196666666666667;1371168;3024000;1872086,4
"2007-07-04";0;71,5;55,2822567940134;701808250;0,0966666666666666;1238976;2972160;1754294,4
"2007-07-05";0;71,3;55,1276211106735;699845150;0,0966666666666666;1007424;2868480;1676160
"2007-07-06";0;71,1;54,9729854273336;697882050;0,0966666666666666;1685664;3015360;1657872
"2007-07-07";0;70,9;54,8183497439937;695918950;0,0966666666666666;1129248;3110400;1607270,4
"2007-07-08";0;70,8;54,7410319023237;694937400;0,0966666666666666;1423872;2859840;1572393,6
"2007-07-09";0;70,7;54,6637140606538;693955850;0,0966666666666666;2314656;2730240;1582963,2
"2007-07-10";0;70,5;54,5090783773139;691992750;0,0966666666666666;1534464;3136320;1564963,2
"2007-07-11";0;70,3;54,354442693974;690029650;0,0966666666666666;1118880;3188160;1538265,6
"2007-07-12";0;70,1;54,1998070106341;688066550;0,0966666666666666;1201824;2894400;1518451,2
"2007-07-13";0;69,9;54,0451713272942;686103450;0,0966666666666666;1005696;2782080;1498752
"2007-07-14";0;69,8;53,9678534856243;685121900;0,0966666666666666;1397952;3041280;1489881,6
"2007-07-15";0;69,6;53,8132178022844;683158800;0,0966666666666666;1499904;2946240;1490198,4
"2007-07-16";2,8;69,5;53,7358999606144;682177250;0,19;1721952;2600640;1494028,8
"2007-07-17";47;69,7;53,8905356439543;684140350;1,75666666666667;5130432;2592000;1600185,6
"2007-07-18";22,2;70;54,1224891689642;687085000;2,49666666666667;5330880;2649024;1715414,4
"2007-07-19";7,2;70,2;54,2771248523041;689048100;2,73666666666667;4741632;2524608;1824652,8
"2007-07-20";0;70,2;54,2771248523041;689048100;2,73666666666667;2940192;2939328;1876320
"2007-07-21";0;70,2;54,2771248523041;689048100;2,73666666666667;2505600;2861568;1895126,4
"2007-07-22";0;70,1;54,1998070106341;688066550;2,73666666666667;1614816;2688768;1903824
"2007-07-23";0;69,9;54,0451713272942;686103450;2,73666666666667;720576;2714688;1881446,4
"2007-07-24";28,4;70,1;54,1998070106341;688066550;3,68333333333333;4998240;2490048;1993104
"2007-07-25";48,6;70,7;54,6637140606538;693955850;5,30333333333333;8257248;2550528;2222697,6
"2007-07-26";14;71,6;55,3595746356833;702789800;5,77;11224224;2585088;2546208
"2007-07-27";0;72,3;55,900799527373;709660650;5,77;8960544;2671488;2796307,2
"2007-07-28";0;72,7;56,2100708940528;713586850;5,77;6642432;2714688;2972275,2
"2007-07-29";0;72,7;56,2100708940528;713586850;5,67333333333333;3372192;2440800;3011990,4
"2007-07-30";1,1;72,8;56,2873887357227;714568400;5,71;2797632;2414880;3037161,6
"2007-07-31";0;72,7;56,2100708940528;713586850;5,71;2362176;2855520;3083328
"2007-08-01";0;72,7;56,2100708940528;713586850;5,71;2292192;2674080;3118089,6
"2007-08-02";0;72,6;56,1327530523828;712605300;5,71;2365632;2872800;3151238,4
"2007-08-03";0;72,6;56,1327530523828;712605300;5,71;2195424;2855520;3183120
"2007-08-04";0;72,5;56,0554352107129;711623750;5,71;2341440;2916000;3227587,2
"2007-08-05";0;72,4;55,9781173690429;710642200;5,71;1956096;2734560;3236601,6
"2007-08-06";0;72,4;55,9781173690429;710642200;5,71;1675296;2354400;3254803,2
"2007-08-07";0;72,2;55,823481685703;708679100;5,71;1624320;2907360;3261484,8
"2007-08-08";0;72,2;55,823481685703;708679100;5,71;2215296;3036096;3258172,8
"2007-08-09";0;72,1;55,7461638440331;707697550;5,71;1965600;2837376;3272544
"2007-08-10";0;71,9;55,5915281606932;705734450;5,71;1311552;2858112;3278966,4
"2007-08-11";0;71,8;55,5142103190232;704752900;5,71;1866240;2930688;3301113,6
"2007-08-12";0;71,7;55,4368924773533;703771350;5,71;1573344;2775168;3320035,2
"2007-08-13";0;71,5;55,2822567940134;701808250;5,71;1250208;2507328;3315110,4
"2007-08-14";0;71,4;55,2049389523434;700826700;5,71;1725408;2939328;3322627,2
"2007-08-15";0;71,3;55,1276211106735;699845150;5,61666666666667;1457568;2852928;3313814,4
"2007-08-16";0;71,1;54,9729854273336;697882050;4,05;1726272;2996352;3200342,4
"2007-08-17";0;71;54,8956675856636;696900500;3,31;1703808;2999808;3079440
"2007-08-18";0;70,9;54,8183497439937;695918950;3,07;2155680;2982528;2993241,6
"2007-08-19";0;70,9;54,8183497439937;695918950;3,07;1297728;1660608;2938492,8
"2007-08-20";0;70,7;54,6637140606538;693955850;3,07;1551744;3103488;2906697,6
"2007-08-21";0;70,5;54,5090783773139;691992750;3,07;1121472;3051648;2890252,8
"2007-08-22";0;70,4;54,431760535644;691011200;3,07;1315872;2876256;2910096
"2007-08-23";0;70,2;54,2771248523041;689048100;2,12333333333333;1066176;2876256;2779027,2
"2007-08-24";0;70,1;54,1998070106341;688066550;0,503333333333333;1460160;2964384;2552457,6
"2007-08-25";0;69,9;54,0451713272942;686103450;0,0366666666666665;2077920;2955744;2247580,8
"2007-08-26";0;69,7;53,8905356439543;684140350;0,0366666666666665;1318464;2886624;1992844,8
"2007-08-27";0;69,5;53,7358999606144;682177250;0,0366666666666665;1139616;2869344;1809417,6
"2007-08-28";0;69,4;53,6585821189445;681195700;0,0366666666666665;1798848;2981664;1756972,8
"2007-08-29";0;69,3;53,5812642772745;680214150;-1,92438657601694e-16;1350432;2625696;1708732,8
"2007-08-30";0;69,2;53,5039464356046;679232600;-1,92438657601694e-16;2421792;2833920;1710720
"2007-08-31";0;69;53,3493107522647;677269500;-1,92438657601694e-16;2157408;2738880;1706227,2
"2007-09-01";0;68,8;53,1946750689248;675306400;-1,92438657601694e-16;966816;3015360;1659600
"2007-09-02";0;68,6;53,0400393855849;673343300;-1,92438657601694e-16;1219104;3291840;1627056
"2007-09-03";22,6;68,5;52,9627215439149;672361750;0,753333333333333;2121120;2920320;1619712
"2007-09-04";7,6;68,5;52,9627215439149;672361750;1,00666666666667;3989088;3136320;1687478,4
"2007-09-05";0;68,4;52,885403702245;671380200;1,00666666666667;1745280;3084480;1689811,2
"2007-09-06";0;68,3;52,808085860575;670398650;1,00666666666667;1694304;3075840;1692144
"2007-09-07";0;68,1;52,6534501772351;668435550;1,00666666666667;1144800;3084480;1656460,8
"2007-09-08";0;67,9;52,4988144938952;666472450;1,00666666666667;1597536;2894400;1644192
"2007-09-09";0;67,8;52,4214966522253;665490900;1,00666666666667;2068416;2937600;1669420,8
"2007-09-10";0;67,6;52,2668609688854;663527800;1,00666666666667;1848096;2609280;1668816
"2007-09-11";0;67,4;52,1122252855455;661564700;1,00666666666667;1509408;3127680;1666684,8
"2007-09-12";0;67,3;52,0349074438755;660583150;1,00666666666667;1183680;3015360;1664467,2
"2007-09-13";0;67;51,8029539188657;657638500;1,00666666666667;770688;3174336;1632643,2
"2007-09-14";0;66,8;51,6483182355258;655675400;1,00666666666667;1146528;3190752;1622275,2
"2007-09-15";0;66,6;51,4936825521859;653712300;1,00666666666667;888192;3233952;1594339,2
"2007-09-16";0;66,3;51,2617290271761;650767650;1,00666666666667;933984;3311712;1568678,4
"2007-09-17";0;66,1;51,1070933438362;648804550;1,00666666666667;1027296;2992032;1531065,6
"2007-09-18";0;65,9;50,9524576604963;646841450;1,00666666666667;1086912;3128544;1524038,4
"2007-09-19";0;65,7;50,7978219771564;644878350;1,00666666666667;780192;3214080;1498320
"2007-09-20";0;65,4;50,5658684521465;641933700;1,00666666666667;864864;3317760;1489766,4
"2007-09-21";0;65,2;50,4112327688066;639970600;1,00666666666667;1028160;3412800;1480176
"2007-09-22";0;64,9;50,1792792437968;637025950;1,00666666666667;1039392;3404160;1479283,2
"2007-09-23";0;64,7;50,0246435604569;635062850;1,00666666666667;1796256;3404160;1490486,4
"2007-09-24";0;64,5;49,870007877117;633099750;1,00666666666667;973728;3265920;1453680
"2007-09-25";0,2;64,2;49,6380543521071;630155100;1,01333333333333;836352;3214080;1437609,6
"2007-09-26";0;64;49,4834186687672;628192000;1,01333333333333;1555200;3049920;1451462,4
"2007-09-27";0;63,8;49,3287829854273;626228900;1,01333333333333;1122336;3240000;1428912
"2007-09-28";0;63,5;49,0968294604175;623284250;1,01333333333333;663552;3239136;1406016
"2007-09-29";5,9;63,3;48,9421937770776;621321150;1,21;1184544;3386016;1364774,4
"2007-09-30";0;63,1;48,7875580937377;619358050;1,21;1259712;3023136;1334851,2
"2007-10-01";0;62,9;48,6329224103978;617394950;1,21;912384;3282336;1333036,8
"2007-10-02";0;62,6;48,4009688853879;614450300;1,21;1166400;3256416;1331280
"2007-10-03";0;62,4;48,246333202048;612487200;0,456666666666666;1053216;3550176;1295683,2
"2007-10-04";0;62,1;48,0143796770382;609542550;0,203333333333333;666144;3548448;1184918,4
"2007-10-05";0;61,8;47,7824261520284;606597900;0,203333333333333;561600;3473280;1145462,4
"2007-10-06";0;61,5;47,5504726270185;603653250;0,203333333333333;893376;3533760;1118764,8
"2007-10-07";0;61,3;47,3958369436786;601690150;0,203333333333333;880416;3767040;1109952
"2007-10-08";0;61;47,1638834186688;598745500;0,203333333333333;1260576;3257280;1098720
"2007-10-09";0;60,7;46,9319298936589;595800850;0,203333333333333;725760;3516480;1053964,8
"2007-10-10";0;60,4;46,6999763686491;592856200;0,203333333333333;941760;3611520;1023753,6
"2007-10-11";0;60,1;46,4680228436392;589911550;0,203333333333333;763776;3602880;998899,2
"2007-10-12";0;59,9;46,3133871602993;587948450;0,203333333333333;1160352;3507840;998121,6
"2007-10-13";0;59,6;46,0814336352895;585003800;0,203333333333333;812160;3732480;999504
"2007-10-14";0,2;59,3;45,8494801102796;582059150;0,21;919296;3395520;991929,6
"2007-10-15";14,7;59,2;45,7721622686097;581077600;0,7;2455488;3196800;1044172,8
"2007-10-16";3;59;45,6175265852698;579114500;0,8;2060640;3551040;1081728
"2007-10-17";0;58,8;45,4628909019299;577151400;0,8;1518048;3559680;1098086,4
"2007-10-18";0;58,6;45,30825521859;575188300;0,8;1099008;3551040;1098489,6
"2007-10-19";0,6;58,4;45,1536195352501;573225200;0,82;1632096;3533760;1126886,4
"2007-10-20";3;58,2;44,9989838519102;571262100;0,92;1302912;3309120;1141488
"2007-10-21";0;57,9;44,7670303269004;568317450;0,92;747360;3697920;1132128
"2007-10-22";8,8;57,7;44,6123946435605;566354350;1,21333333333333;1993248;3421440;1163923,2
"2007-10-23";0;57,5;44,4577589602206;564391250;1,21333333333333;1240704;3559680;1145404,8
"2007-10-24";3,6;57,3;44,3031232768807;562428150;1,33333333333333;1264032;3265920;1155081,6
"2007-10-25";40,2;57,5;44,4577589602206;564391250;2,66666666666667;5419008;3094848;1307836,8
"2007-10-26";8,3;57,7;44,6123946435605;566354350;2,94333333333333;4812480;2882304;1416412,8
"2007-10-27";0;57,7;44,6123946435605;566354350;2,94333333333333;2769120;2911680;1471305,6
"2007-10-28";5,1;57,6;44,5350768018905;565372800;3,11333333333333;2396736;3067200;1529078,4
"2007-10-29";0;57,5;44,4577589602206;564391250;2,91666666666667;1489536;2704320;1539244,8
"2007-10-30";0,3;57,3;44,3031232768807;562428150;2,92666666666667;1219104;3032640;1537891,2
"2007-10-31";0;57,1;44,1484875935408;560465050;2,92666666666667;1290816;3162240;1550505,6
"2007-11-01";8,7;57;44,0711697518708;559483500;3,21666666666667;1886112;3119904;1574496
"2007-11-02";48;57,3;44,3031232768807;562428150;4,81666666666667;5752512;2961792;1731139,2
"2007-11-03";26,6;57,7;44,6123946435605;566354350;5,70333333333333;6437664;2981664;1923523,2
"2007-11-04";28,2;58,3;45,0763016935801;572243650;6,64333333333333;8788608;2618784;2197756,8
"2007-11-05";24,3;59,1;45,6948444269397;580096050;7,45333333333333;10939968;2308608;2532643,2
"2007-11-06";1;59,5;46,0041157936195;584022250;7,48666666666667;6422112;2840832;2717366,4
"2007-11-07";3,1;59,7;46,1587514769594;585985350;7,59;4326912;2654208;2819577,6
"2007-11-08";0,3;59,7;46,1587514769594;585985350;7,6;3133728;2782080;2899843,2
"2007-11-09";34,9;60,1;46,4680228436392;589911550;8,76333333333333;6821280;2904768;3095827,2
"2007-11-10";0,7;60,1;46,4680228436392;589911550;8,78666666666667;3673728;2783808;3192825,6
"2007-11-11";16,2;60,5;46,777294210319;593837750;9,32666666666667;5912352;2991168;3351225,6
"2007-11-12";9,6;60,8;47,0092477353289;596782400;9,64666666666667;5496768;2523744;3507379,2
"2007-11-13";0;60,8;47,0092477353289;596782400;9,64;3332448;2636064;3587817,6
"2007-11-14";0;60,9;47,0865655769988;597763950;9,15;3271968;2558304;3615033,6
