date,Jaguari_QNat,Jaguari_QJus,Jaguari_Vop,Cachoeira_QNat,Cachoeira_QJus,Cachoeira_Vop,Atibainha_QNat,Atibainha_QJus,Atibainha_Vop,PaivaC_QNat,PaivaC_QJus,PaivaC_Vop,QESI
2007-04-06,13.22,1.0,50.29,1.49,1.0,45.73,1.13,1.01,42.93,4.17,0.2,51.99,30.4
2007-04-07,17.25,1.0,50.2,2.64,1.0,45.63,1.13,1.01,42.74,1.59,0.6,54.78,28.4
2007-04-08,61.43,1.0,51.07,4.26,1.0,45.73,9.91,1.01,43.33,4.49,0.6,58.14,30.8
2007-04-09,40.47,1.0,51.21,10.6,1.0,46.73,7.08,1.01,44.33,7.24,0.6,60.95,26.7
2007-04-10,36.4,1.0,51.31,10.5,1.0,47.74,3.59,1.01,44.73,3.16,0.6,57.02,32.1
2007-04-11,23.37,1.0,51.26,3.08,1.0,47.84,1.01,1.01,44.73,4.36,0.6,57.02,31.8
2007-04-12,18.67,1.0,51.17,2.72,1.0,47.84,3.18,1.01,44.93,4.14,0.6,57.02,31.6
2007-04-13,18.36,1.0,51.07,2.93,1.0,47.84,1.0,1.01,44.93,3.57,0.6,54.78,33.0
2007-04-14,26.99,1.0,51.07,2.24,1.0,47.74,1.03,1.01,44.93,4.05,0.6,54.22,32.0
2007-04-15,26.99,1.0,51.07,3.08,1.0,47.74,1.0,1.01,44.93,4.53,0.6,54.78,31.5
2007-04-16,18.65,1.0,50.98,3.19,1.0,47.74,1.05,1.01,44.93,4.55,0.6,54.22,32.5
2007-04-17,12.57,1.0,50.84,1.09,1.0,47.34,1.04,1.01,44.93,4.74,0.6,54.22,32.2
2007-04-18,8.39,1.0,50.65,1.77,1.0,47.03,3.31,1.01,45.13,4.05,0.6,52.55,33.0
2007-04-19,15.49,1.0,50.56,1.09,1.0,46.73,1.06,1.01,44.93,5.03,0.6,51.99,33.0
2007-04-20,20.92,1.0,50.51,3.09,1.0,46.53,1.09,1.01,44.93,4.56,0.6,50.88,33.0
2007-04-21,16.25,1.0,50.42,1.75,1.0,46.13,1.14,1.01,44.93,3.59,0.6,48.67,33.0
2007-04-22,20.62,1.0,50.37,1.69,1.0,45.73,3.04,1.01,44.93,5.01,0.6,53.1,30.4
2007-04-23,24.68,1.0,50.37,5.97,1.0,45.83,12.49,1.01,45.73,3.62,0.6,54.78,31.6
2007-04-24,20.31,1.0,50.32,4.37,1.0,45.73,7.87,1.01,46.13,3.09,0.6,54.78,32.6
2007-04-25,20.17,1.0,50.28,2.88,1.0,45.43,1.04,1.01,45.93,3.65,0.6,55.9,32.2
2007-04-26,15.51,1.0,50.18,1.99,1.0,45.13,2.22,1.01,45.73,3.49,0.6,55.9,33.0
2007-04-27,15.21,1.0,50.09,3.4,1.0,44.83,3.39,1.01,45.73,2.43,0.6,54.78,32.9
2007-04-28,19.42,1.0,50.03,3.0,1.0,44.93,4.58,1.01,45.93,5.64,0.6,54.78,30.3
2007-04-29,23.6,1.0,50.03,3.54,1.0,45.63,3.55,1.01,45.73,1.85,0.6,50.88,29.1
2007-04-30,19.28,1.0,50.0,4.53,1.0,45.43,1.05,1.01,45.53,1.74,0.6,54.78,27.8
2007-05-01,10.29,1.0,49.86,2.25,1.0,44.63,3.47,1.01,45.73,2.39,0.6,55.9,30.9
2007-05-02,14.19,1.0,49.26,2.58,1.0,43.84,3.64,1.01,45.93,3.18,0.6,57.02,31.7
2007-05-03,16.05,1.0,49.58,1.1,1.0,43.44,1.45,1.01,45.93,1.9,0.6,55.9,32.4
2007-05-04,17.48,1.0,49.44,1.95,1.0,43.54,3.79,1.01,46.13,3.46,0.6,57.02,32.0
2007-05-05,12.68,1.0,49.25,1.64,1.0,43.54,3.8,1.01,46.33,1.95,0.6,57.58,31.0
2007-05-06,11.9,1.0,49.07,3.26,1.0,43.64,1.48,1.01,46.33,2.65,0.6,58.14,31.7
2007-05-07,11.28,1.0,48.88,2.32,1.0,43.54,3.81,1.02,46.53,2.52,0.6,60.95,29.6
2007-05-08,10.67,1.0,48.2,2.93,1.0,43.44,1.52,1.01,46.53,2.94,0.6,60.39,33.0
2007-05-09,16.07,1.0,48.51,1.16,1.0,43.05,3.12,1.01,46.93,3.61,0.6,59.26,31.1
2007-05-10,9.16,1.0,48.33,2.82,1.0,42.76,1.21,1.01,47.33,2.78,0.6,57.58,28.8
2007-05-11,17.62,1.0,48.24,2.93,1.0,42.46,3.64,1.01,47.93,2.17,0.6,53.1,30.7
2007-05-12,11.39,1.0,48.06,1.03,1.0,42.36,2.84,1.02,48.13,3.61,0.6,53.66,30.4
2007-05-13,14.38,1.0,47.87,0.92,1.0,42.66,3.3,1.02,48.33,2.47,0.6,50.88,32.4
2007-05-14,14.41,1.0,47.69,0.98,1.0,42.95,3.26,1.02,48.53,3.99,0.6,51.99,30.5
2007-05-15,10.1,1.0,47.46,0.98,1.0,43.25,1.01,1.02,48.53,4.41,0.6,51.99,31.9
2007-05-16,13.75,1.0,47.28,1.0,1.0,43.44,3.19,1.02,48.74,4.51,0.6,50.88,33.0
2007-05-17,13.64,1.0,47.1,1.0,1.0,43.54,3.17,1.02,48.94,3.52,0.6,48.67,33.0
2007-05-18,16.52,1.0,46.96,1.0,1.0,43.54,1.06,1.02,48.74,2.96,0.6,48.67,33.0
2007-05-19,16.45,1.0,46.82,1.07,1.0,43.54,3.75,1.02,48.74,3.57,0.6,49.77,33.0
2007-05-20,15.98,1.0,46.69,1.57,1.0,43.54,3.74,1.02,48.74,4.7,0.6,54.78,30.7
2007-05-21,14.68,1.0,46.55,1.16,1.0,43.35,3.9,1.02,48.74,2.16,0.6,57.02,30.6
2007-05-22,6.09,1.0,46.28,0.99,1.0,43.64,3.9,1.02,48.74,1.79,0.6,57.02,32.2
2007-05-23,13.77,1.0,46.19,1.27,1.0,43.94,10.69,1.02,49.14,8.7,0.6,59.26,30.3
2007-05-24,35.14,1.0,46.37,8.38,1.0,45.13,8.06,1.02,49.14,5.87,0.6,56.46,29.9
2007-05-25,18.35,1.0,46.37,3.25,0.63,45.73,7.11,0.63,48.94,4.26,0.6,53.1,30.6
2007-05-26,17.64,1.0,46.37,1.08,0.5,45.33,1.12,0.5,48.33,3.44,0.6,53.1,30.8
2007-05-27,14.12,1.0,46.32,3.4,0.5,44.73,1.12,0.5,48.13,2.97,0.6,52.55,30.8
2007-05-28,13.99,1.0,46.28,3.46,0.5,44.14,1.2,0.5,47.93,2.45,0.6,53.66,28.8
2007-05-29,14.64,1.0,46.19,1.23,0.5,43.74,2.45,0.5,47.93,3.6,0.6,51.99,32.4
2007-05-30,14.9,1.0,46.05,1.01,0.5,43.74,1.33,0.5,47.93,4.64,0.6,54.78,29.5
2007-05-31,5.74,1.0,45.83,2.93,0.88,43.84,1.32,0.5,47.93,2.89,0.6,54.78,30.2
2007-06-01,13.88,1.0,45.69,2.58,1.01,43.84,1.32,0.5,47.93,3.79,0.6,54.78,31.1
2007-06-02,13.44,1.0,45.56,2.25,1.01,43.74,4.57,0.5,48.13,2.7,1.0,51.99,33.0
2007-06-03,30.11,1.0,45.6,7.97,1.01,44.33,12.83,0.5,49.14,7.81,1.0,58.14,29.3
2007-06-04,34.48,1.0,45.69,7.96,1.01,44.93,7.66,0.5,49.94,5.14,1.0,58.14,29.3
2007-06-05,26.21,1.0,45.69,4.7,1.01,45.13,3.04,0.5,50.35,4.84,1.0,54.22,32.5
2007-06-06,17.64,1.0,45.6,2.37,1.01,45.03,3.27,0.5,50.55,2.58,1.0,51.99,31.2
2007-06-07,17.34,1.0,45.51,5.97,1.01,45.33,3.29,0.5,50.55,4.04,1.0,54.22,31.2
2007-06-08,17.03,1.0,45.42,3.91,1.01,45.33,3.28,0.5,50.55,4.37,1.0,54.78,33.0
2007-06-09,12.39,1.0,45.29,3.57,1.01,45.23,3.28,0.5,50.55,3.88,1.0,54.78,33.0
2007-06-10,16.14,1.0,45.2,3.09,1.01,45.03,1.1,0.5,50.35,3.68,1.0,54.78,32.8
2007-06-11,11.66,1.0,45.06,3.48,1.01,44.83,3.33,0.5,50.35,3.75,1.0,58.14,29.9
2007-06-12,11.22,1.0,44.93,2.3,1.01,44.43,3.38,0.5,50.35,3.89,1.0,58.14,33.0
2007-06-13,10.79,1.0,44.8,2.69,1.01,44.04,1.11,0.5,50.15,3.89,1.0,58.14,33.0
2007-06-14,10.36,1.0,44.66,1.48,1.01,43.44,3.51,0.5,50.15,3.91,1.0,58.14,33.0
2007-06-15,9.93,1.0,44.53,2.32,1.0,42.95,1.58,0.5,49.94,3.42,1.0,57.58,33.0
2007-06-16,9.51,1.0,44.39,2.98,1.0,42.46,3.66,0.5,49.94,2.45,1.0,55.9,33.0
2007-06-17,13.25,1.0,44.3,4.93,1.01,42.17,1.41,0.5,49.74,2.93,1.0,55.9,32.0
2007-06-18,12.97,1.0,44.22,3.59,1.0,41.68,3.78,0.5,49.74,1.35,1.0,55.9,30.4
2007-06-19,8.2,1.0,44.03,1.56,1.01,41.39,3.84,0.5,49.74,3.35,1.0,55.9,32.4
2007-06-20,10.7,1.0,43.86,1.42,1.01,41.39,1.52,0.5,49.54,2.45,1.0,55.9,31.5
2007-06-21,13.77,1.0,43.23,2.47,1.01,41.39,3.88,0.5,49.54,2.35,0.2,55.9,31.7
2007-06-22,9.44,1.0,43.55,1.1,1.0,41.19,1.57,0.5,49.34,3.56,0.6,55.9,33.0
2007-06-23,9.21,1.0,43.37,1.32,1.0,41.0,3.9,0.5,49.34,1.68,0.6,55.9,31.1
2007-06-24,12.76,1.0,43.24,1.12,1.0,40.7,1.62,0.5,49.14,3.58,0.6,55.9,33.0
2007-06-25,8.35,1.0,43.06,2.15,1.0,40.51,3.98,0.5,49.14,1.37,0.6,57.02,29.8
2007-06-26,11.02,1.0,42.93,1.24,1.0,40.03,2.77,0.5,49.14,2.55,0.6,57.02,30.7
2007-06-27,11.59,1.0,42.8,1.39,1.0,39.64,1.79,0.5,48.94,2.1,0.6,57.02,31.5
2007-06-28,9.67,1.0,42.62,1.06,1.0,39.54,2.24,0.5,48.74,2.81,0.6,58.14,31.2
2007-06-29,18.18,1.0,42.49,2.08,1.0,39.74,3.76,0.5,48.94,1.22,0.6,58.7,30.1
2007-06-30,13.45,1.0,42.32,1.84,1.63,39.74,3.76,0.5,49.14,4.59,0.6,59.82,33.0
2007-07-01,4.5,1.0,42.06,1.45,2.0,39.54,1.47,0.5,49.14,3.89,0.6,62.08,31.3
2007-07-02,7.83,1.0,41.84,2.22,2.0,39.35,1.51,0.5,49.14,2.9,0.6,64.35,30.3
2007-07-03,10.63,1.0,41.66,1.17,2.0,38.87,1.57,0.5,49.14,2.5,0.6,65.48,30.9
2007-07-04,8.95,1.0,41.45,1.04,2.0,38.68,3.97,0.5,49.34,0.38,0.6,64.92,30.3
2007-07-05,7.33,1.0,41.23,1.11,2.0,38.29,1.46,0.5,49.54,1.76,0.6,64.35,29.1
2007-07-06,10.58,1.0,41.06,1.12,2.0,37.82,3.52,0.5,49.94,4.29,0.6,64.35,30.8
2007-07-07,8.83,1.0,40.84,1.05,2.0,37.63,1.32,0.5,50.15,1.87,0.6,60.39,31.9
2007-07-08,11.23,1.0,40.62,0.97,2.0,37.72,1.33,0.5,50.35,2.95,0.6,60.95,29.0
2007-07-09,14.51,1.0,40.45,1.0,2.0,37.72,1.33,0.5,50.55,9.95,0.6,60.95,27.5
2007-07-10,10.36,1.0,40.23,1.93,2.0,37.82,1.35,0.5,50.75,4.12,0.6,59.26,32.2
2007-07-11,4.96,1.0,39.98,1.05,2.0,37.63,3.71,0.5,51.16,3.23,0.6,55.9,32.8
2007-07-12,9.0,1.0,39.26,1.05,2.0,37.43,1.69,0.5,51.16,2.17,0.6,58.14,29.4
2007-07-13,7.41,1.0,39.55,1.1,2.0,37.05,1.99,0.5,51.16,1.14,0.6,60.95,28.1
2007-07-14,9.78,1.0,39.38,1.16,2.0,36.48,2.09,0.5,51.16,3.15,0.6,62.65,31.1
2007-07-15,12.91,1.0,39.25,1.18,2.0,35.82,2.21,0.5,51.16,1.06,0.6,63.21,30.0
2007-07-16,15.66,1.0,39.08,0.82,2.0,36.48,2.4,0.5,51.16,1.05,0.6,63.78,26.0
2007-07-17,21.5,1.0,39.12,8.98,2.0,37.82,12.59,0.5,51.96,16.31,0.6,63.21,25.9
2007-07-18,33.27,1.0,39.42,8.76,0.76,39.16,15.02,0.5,52.17,4.65,0.6,51.99,27.8
2007-07-19,29.0,1.0,39.22,8.2,0.52,40.12,11.58,0.5,50.95,6.1,0.6,56.46,26.6
2007-07-20,21.04,1.0,39.93,5.15,0.52,40.7,2.23,0.5,48.94,5.61,0.6,54.78,31.4
2007-07-21,21.08,1.0,40.15,2.84,0.52,41.0,2.18,0.5,46.93,2.9,0.6,50.88,30.5
2007-07-22,12.68,1.0,40.02,1.45,0.52,41.39,1.15,0.5,46.33,3.41,0.6,54.78,28.5
2007-07-23,5.94,1.0,39.26,1.03,0.52,41.39,1.0,0.5,46.33,0.37,0.6,55.9,28.8
2007-07-24,28.87,1.0,39.85,4.75,0.52,41.87,9.38,0.5,47.73,14.85,0.6,57.02,26.2
2007-07-25,53.28,1.0,40.23,14.55,0.52,43.74,21.68,0.5,49.34,6.06,0.6,53.1,26.9
2007-07-26,70.5,0.6,40.93,26.37,0.52,47.13,18.13,0.5,49.94,14.91,0.6,54.78,27.7
2007-07-27,81.74,0.5,41.29,14.22,0.52,48.86,2.35,0.5,47.93,5.4,0.6,55.9,28.8
2007-07-28,61.82,0.5,42.45,4.58,0.52,49.36,6.86,0.5,46.33,3.62,0.6,54.22,29.3
2007-07-29,27.18,0.5,42.58,5.96,0.55,49.98,1.13,0.5,45.73,4.76,0.6,54.78,26.1
2007-07-30,20.94,0.5,42.58,6.72,0.55,50.8,2.81,0.5,45.93,1.91,0.6,49.77,25.8
2007-07-31,16.84,0.5,42.54,3.24,0.55,50.49,4.92,0.5,46.13,2.34,0.6,48.11,30.9
2007-08-01,16.84,0.5,42.49,3.0,0.55,49.98,3.88,0.5,46.33,2.81,0.6,49.77,28.8
2007-08-02,16.69,0.5,42.45,3.08,0.55,49.47,3.97,0.5,46.53,3.64,0.6,49.77,31.1
2007-08-03,16.55,0.5,42.41,2.34,0.55,48.86,4.07,0.5,46.73,2.45,0.6,48.67,30.9
2007-08-04,16.41,0.5,42.36,2.4,0.55,48.25,4.18,0.5,46.93,4.11,0.6,48.67,31.6
2007-08-05,14.13,0.5,42.23,1.3,0.55,48.25,4.25,0.5,47.13,2.96,0.6,49.77,29.5
2007-08-06,14.44,0.5,42.1,1.0,0.55,48.25,1.97,0.5,47.13,1.98,0.6,54.78,25.1
2007-08-07,12.79,0.5,41.97,1.03,0.55,48.04,1.97,0.5,47.13,3.01,0.6,53.66,31.5
2007-08-08,16.72,0.5,41.84,1.97,0.54,48.45,1.95,0.5,47.13,5.0,0.6,53.1,33.0
2007-08-09,12.4,0.5,41.66,1.49,0.54,48.75,4.22,0.5,47.33,4.64,0.6,54.78,30.7
2007-08-10,7.56,0.5,41.45,2.58,0.28,49.06,1.86,0.5,47.33,3.18,0.6,54.22,31.2
2007-08-11,11.02,0.5,41.27,2.67,1.02,49.26,4.15,0.5,47.53,3.76,0.6,54.22,31.3
2007-08-12,10.42,0.5,41.1,1.69,1.02,49.26,4.16,0.5,47.73,1.94,0.6,54.22,29.5
2007-08-13,9.82,0.5,40.93,1.5,1.02,49.16,1.85,0.5,47.73,1.3,0.6,57.02,26.4
2007-08-14,9.22,0.5,40.25,3.74,1.02,49.26,4.18,0.5,47.93,2.83,0.6,55.9,31.4
2007-08-15,8.64,0.5,40.58,3.54,1.02,49.26,1.87,0.5,47.93,2.82,0.6,55.9,30.4
2007-08-16,12.46,0.88,40.45,2.52,1.02,49.06,2.26,0.88,47.93,2.74,0.6,54.78,31.3
2007-08-17,12.15,1.0,40.32,2.13,1.02,48.75,2.41,1.0,47.93,3.03,0.6,54.22,31.1
2007-08-18,11.57,1.0,40.28,3.39,1.02,48.86,4.25,1.0,47.93,5.74,0.6,47.01,30.9
2007-08-19,8.67,1.0,40.28,0.96,1.02,49.06,1.17,1.0,47.13,4.22,0.6,50.88,15.6
2007-08-20,10.56,1.0,40.06,2.26,1.02,49.16,3.32,1.0,47.33,1.82,0.6,49.77,32.3
2007-08-21,9.77,1.0,39.85,1.47,1.02,49.06,1.0,1.0,47.33,0.74,0.6,48.11,31.7
2007-08-22,8.95,1.0,39.63,1.06,1.39,48.75,1.02,1.0,47.33,4.2,0.6,53.1,29.3
2007-08-23,8.25,1.0,39.42,1.86,1.51,48.45,1.16,1.08,47.33,1.07,0.6,54.78,29.1
2007-08-24,11.49,1.0,39.25,2.63,1.51,48.14,1.1,1.0,47.33,1.68,0.6,55.9,30.2
2007-08-25,10.89,1.0,39.08,2.36,1.51,47.74,1.2,1.0,47.33,9.6,0.6,55.9,30.1
2007-08-26,10.29,1.0,38.91,2.91,1.51,47.34,1.27,1.0,47.33,0.79,0.6,57.02,29.3
2007-08-27,9.61,1.0,38.24,1.14,1.51,46.63,1.36,1.0,47.33,1.08,0.6,58.7,29.1
2007-08-28,14.03,1.0,38.57,1.48,1.51,46.53,1.43,1.0,47.33,3.88,0.6,62.08,30.4
2007-08-29,10.37,1.0,38.36,1.63,1.49,46.73,0.87,1.0,47.93,2.76,0.6,58.14,26.3
2007-08-30,13.79,1.25,38.19,2.28,1.75,46.63,9.94,1.0,48.74,2.02,0.6,50.88,28.2
2007-08-31,9.32,1.5,32.98,2.51,2.0,46.43,4.09,1.0,49.14,9.05,0.6,51.99,26.6
2007-09-01,4.17,1.5,32.22,2.92,2.0,46.13,1.86,1.0,49.34,2.24,0.6,51.99,29.8
2007-09-02,7.37,1.5,32.51,3.65,2.0,45.83,1.17,1.0,49.34,1.92,0.6,49.77,33.0
2007-09-03,6.78,1.5,32.31,5.62,2.0,45.63,9.54,1.0,49.94,2.61,0.6,54.78,28.7
2007-09-04,11.79,1.5,32.18,11.16,2.0,46.63,14.2,1.0,50.35,9.02,0.6,54.78,31.2
2007-09-05,12.55,1.5,32.14,2.17,2.0,46.63,4.61,1.0,49.34,0.87,0.6,54.78,30.6
2007-09-06,12.74,1.5,32.01,4.52,2.0,47.13,1.17,1.0,48.53,1.18,0.6,55.9,30.5
2007-09-07,9.82,1.5,36.8,1.04,2.0,46.93,1.04,1.0,48.33,1.35,0.6,57.02,30.6
2007-09-08,11.5,1.5,36.59,1.71,2.0,46.83,4.17,1.0,48.53,1.11,0.6,60.39,28.4
2007-09-09,10.73,1.5,36.39,1.68,2.0,46.63,1.9,1.0,48.53,9.63,0.6,62.65,28.9
2007-09-10,9.71,1.5,36.18,1.08,2.0,46.23,1.53,1.0,48.74,9.07,0.6,65.48,25.1
2007-09-11,13.08,1.5,36.01,1.57,2.0,45.83,1.1,1.0,49.34,1.72,0.6,57.58,31.1
2007-09-12,9.65,1.5,35.81,1.08,2.0,45.43,0.97,1.0,49.54,2.0,0.6,56.46,29.8
2007-09-13,6.51,1.88,35.56,0.1,2.38,45.03,1.0,1.38,49.54,1.31,0.6,54.78,30.5
2007-09-14,8.82,2.0,35.35,1.04,2.52,44.83,1.04,1.51,49.34,2.37,0.6,54.22,30.3
2007-09-15,5.75,2.0,35.11,1.02,2.52,44.73,1.11,1.51,49.14,2.4,0.6,53.1,30.8
2007-09-16,6.87,2.0,34.82,0.9,2.52,45.23,1.97,1.51,48.74,1.07,0.6,53.1,31.7
2007-09-17,8.39,2.15,34.57,0.96,2.88,45.53,1.11,1.5,48.33,1.43,0.6,55.9,27.5
2007-09-18,9.76,2.43,34.33,0.96,3.38,45.73,1.04,1.5,48.13,0.82,0.6,55.9,28.3
2007-09-19,5.44,2.5,34.03,0.91,3.5,45.83,1.04,1.5,47.93,1.64,0.6,55.9,29.1
2007-09-20,6.04,2.5,33.8,1.0,3.5,45.83,1.08,1.5,47.53,1.89,0.6,54.78,30.3
2007-09-21,7.92,2.5,33.52,0.91,3.5,46.23,1.04,1.5,47.33,2.03,0.6,52.55,31.4
2007-09-22,7.95,2.5,33.23,0.94,3.5,46.63,1.09,1.5,46.93,2.05,0.6,53.1,31.3
2007-09-23,7.52,2.5,32.95,0.94,3.5,46.93,2.43,1.5,46.53,9.9,0.6,54.22,31.3
2007-09-24,7.16,2.5,32.67,1.43,3.5,47.23,2.37,1.5,46.13,0.31,0.6,56.46,29.7
2007-09-25,6.24,2.5,32.43,1.04,3.5,47.03,1.13,1.5,45.53,1.27,0.6,60.39,29.1
2007-09-26,4.94,2.5,32.11,0.92,3.5,47.44,2.19,1.5,45.13,9.95,0.6,66.05,27.2
2007-09-27,8.91,2.5,31.83,1.1,3.5,48.55,1.04,1.5,44.93,1.94,0.6,60.39,29.4
2007-09-28,4.74,2.5,31.51,1.11,3.5,49.47,1.5,1.49,44.33,0.33,0.6,59.82,29.4
2007-09-29,7.36,2.5,31.24,2.42,3.5,50.39,2.16,1.49,43.73,1.77,0.6,59.82,31.1
2007-09-30,6.29,2.5,30.96,2.88,3.5,51.21,4.31,1.49,43.33,1.1,0.6,63.78,26.9
2007-10-01,5.22,2.5,30.68,1.95,3.5,51.83,1.08,1.49,42.93,2.31,0.6,61.52,29.9
2007-10-02,7.84,2.5,30.45,0.99,3.5,52.04,2.04,1.49,42.74,2.63,0.6,59.82,29.6
2007-10-03,6.96,2.5,30.21,1.4,3.5,51.83,2.97,1.49,42.54,0.86,0.6,56.46,33.0
2007-10-04,3.05,3.29,29.94,1.56,4.25,51.42,1.46,1.83,42.14,1.64,0.6,55.9,31.1
2007-10-05,3.78,3.5,29.67,1.08,4.5,50.9,1.08,2.0,41.74,0.56,0.6,56.46,29.6
2007-10-06,3.95,3.5,29.35,1.12,4.5,50.18,2.52,2.0,41.94,2.75,0.6,58.7,30.3
2007-10-07,3.96,3.5,29.03,1.12,4.5,49.47,2.65,2.0,42.14,2.46,0.6,57.58,33.0
2007-10-08,3.43,3.5,28.23,1.13,4.5,48.75,1.0,2.0,42.14,9.03,0.6,60.39,27.1
2007-10-09,4.68,3.5,28.46,1.18,4.5,47.74,1.0,2.0,42.14,1.54,0.6,61.52,30.1
2007-10-10,4.87,3.5,28.2,1.25,4.5,46.73,3.15,2.0,42.34,1.63,0.6,61.52,31.2
2007-10-11,5.97,3.5,27.97,1.25,4.5,45.43,1.08,2.0,42.34,0.54,0.6,60.39,31.1
2007-10-12,7.46,3.5,27.24,1.24,4.5,44.33,1.31,2.0,42.34,3.42,0.6,63.78,30.0
2007-10-13,5.01,3.5,27.51,1.31,4.5,42.95,1.44,2.0,42.34,1.64,0.6,61.52,32.6
2007-10-14,5.91,3.5,27.32,1.24,4.5,41.87,1.05,2.0,42.14,2.44,0.6,61.52,28.7
2007-10-15,13.43,3.5,27.17,1.3,4.5,41.29,3.73,2.0,42.34,9.96,0.6,60.39,26.4
2007-10-16,16.39,3.5,27.05,1.33,4.5,40.61,3.56,2.0,42.54,2.57,0.6,56.46,30.5
2007-10-17,9.72,3.5,26.9,1.27,4.5,39.54,4.87,2.0,42.54,1.71,0.6,55.34,30.6
2007-10-18,7.4,3.5,26.21,1.19,4.5,38.77,3.07,2.0,42.14,1.06,0.6,55.34,30.5
2007-10-19,12.27,3.5,26.6,1.3,4.5,37.63,4.44,2.0,41.94,0.88,0.6,55.34,30.3
2007-10-20,6.67,3.5,26.41,1.25,4.5,36.67,6.89,2.0,41.94,0.27,0.6,57.58,27.7
2007-10-21,5.27,3.5,26.26,1.4,4.5,35.26,1.13,2.0,41.35,0.85,0.6,55.34,32.2
2007-10-22,11.85,3.5,26.15,1.33,4.5,34.13,2.66,2.0,41.35,7.23,0.6,58.7,29.0
2007-10-23,9.05,3.5,26.0,1.9,4.5,34.23,2.0,2.0,40.55,1.41,0.6,53.66,30.6
2007-10-24,11.5,3.5,25.88,1.0,4.5,34.23,1.25,2.0,39.37,0.88,0.6,54.78,27.2
2007-10-25,32.42,2.75,26.0,9.71,3.29,35.54,11.95,1.48,39.37,8.64,0.6,61.52,27.7
2007-10-26,27.91,1.46,26.07,8.63,1.5,36.96,12.37,1.0,39.76,6.79,0.6,60.95,28.8
2007-10-27,20.58,1.0,26.07,2.87,1.0,37.72,5.46,1.0,39.57,3.14,0.6,54.78,30.1
2007-10-28,20.58,1.0,26.07,1.44,1.0,38.29,4.07,1.0,38.58,1.65,0.6,53.66,31.9
2007-10-29,13.28,1.0,26.0,0.82,1.0,38.97,1.27,1.0,37.2,1.87,0.6,57.58,27.7
2007-10-30,9.22,1.0,25.88,0.9,1.0,39.35,1.64,1.0,36.02,2.35,0.6,57.58,31.5
2007-10-31,10.79,1.0,25.81,0.9,1.0,39.74,1.26,1.0,34.65,1.99,0.6,55.34,33.0
2007-11-01,9.43,1.46,25.7,2.61,1.42,39.54,7.23,1.13,34.46,2.56,0.6,55.34,31.5
2007-11-02,41.13,1.54,25.92,7.55,1.58,39.74,12.58,1.06,35.43,5.32,0.6,53.66,29.5
2007-11-03,45.13,1.0,26.18,12.26,1.0,40.7,11.13,0.51,36.02,5.99,0.6,54.78,31.4
2007-11-04,59.64,1.0,26.67,11.73,1.0,41.39,11.67,0.51,37.0,18.68,0.6,64.92,27.2
2007-11-05,68.34,1.0,27.39,27.62,1.0,43.44,17.11,0.52,38.97,13.55,0.6,57.58,23.6
2007-11-06,47.64,0.67,27.89,16.5,0.69,44.14,6.19,0.52,38.18,4.0,0.6,55.34,30.4
2007-11-07,32.75,0.5,28.23,9.23,0.5,43.94,3.87,0.52,37.2,4.23,0.6,55.34,28.6
2007-11-08,22.06,0.5,28.46,6.07,0.5,43.35,3.81,0.5,36.22,4.33,0.6,53.66,30.1
2007-11-09,46.17,0.5,28.89,20.27,0.51,44.53,6.29,0.51,35.24,6.22,0.6,55.34,31.5
2007-11-10,22.21,0.5,29.12,12.27,0.51,43.44,5.82,0.51,35.04,2.22,0.6,54.78,30.1
2007-11-11,47.71,0.5,29.63,12.11,0.51,42.17,4.47,0.51,34.85,4.14,0.6,53.66,32.5
2007-11-12,36.98,0.5,30.02,15.13,0.5,41.29,6.84,0.51,34.85,4.67,0.6,59.26,27.1
2007-11-13,26.13,0.5,30.29,7.6,0.5,39.74,1.04,0.51,34.65,3.8,0.6,55.9,28.4
2007-11-14,22.52,0.5,30.53,7.96,0.5,38.01,5.52,0.51,34.65,1.87,0.6,55.9,27.5
2007-11-15,18.89,0.5,30.22,8.74,0.5,36.39,7.45,0.51,34.65,5.52,0.6,59.26,30.0
2007-11-16,18.93,0.5,30.92,6.0,0.5,34.88,1.08,0.51,34.26,6.92,0.6,64.35,24.4
2007-11-17,23.65,0.5,31.03,9.71,0.5,35.54,5.49,0.51,34.26,2.41,0.6,57.02,29.3
2007-11-18,19.08,0.88,31.03,9.19,0.88,36.58,5.47,0.88,34.07,1.44,0.6,55.34,27.4
2007-11-19,15.51,1.0,31.0,4.92,1.0,37.05,3.01,1.0,33.48,1.83,0.6,54.78,28.8
2007-11-20,45.35,1.0,31.27,12.39,1.01,38.49,15.01,1.0,33.87,5.87,0.6,59.82,28.8
2007-11-21,23.52,1.0,31.31,5.63,1.01,39.35,1.19,1.0,32.89,4.03,0.6,63.21,28.4
2007-11-22,20.45,1.0,31.35,7.0,1.01,39.74,1.25,1.0,32.12,2.63,0.6,63.21,29.9
2007-11-23,12.1,1.0,31.27,1.15,1.01,39.16,1.09,1.0,31.73,0.7,0.6,60.95,29.9
2007-11-24,12.24,1.0,31.2,4.2,1.01,38.39,3.1,1.0,31.92,2.9,0.6,59.82,31.1
2007-11-25,12.07,1.0,31.12,4.23,1.0,37.63,3.27,0.99,32.12,3.78,0.6,58.14,32.5
2007-11-26,11.9,1.0,31.03,3.52,1.0,36.77,3.47,1.0,32.31,2.24,0.6,59.82,28.0
