"data","manancial","volume","pluviometria","pluviometriaacmes","mediames"
"2003-3-7","sistemaRioClaro","65.5","0.9","83.8","243.9"
"2003-3-8","sistemaCantareira","65.3","8.2","33.9","197.3"
"2003-3-8","sistemaAltoTiete","46.6","39.3","96.1","171.6"
"2003-3-8","sistemaGuarapiranga","53.5","33.8","106.8","150.5"
"2003-3-8","sistemaCotia","53.3","22.2","40.0","151.8"
"2003-3-8","sistemaRioGrande","87.9","0.6","24.8","189.3"
"2003-3-8","sistemaRioClaro","65.3","2.1","85.9","243.9"
"2003-3-9","sistemaCantareira","65.5","12.2","46.1","197.3"
"2003-3-9","sistemaAltoTiete","47.3","29.5","125.6","171.6"
"2003-3-9","sistemaGuarapiranga","53.9","2.4","109.2","150.5"
"2003-3-9","sistemaCotia","54.1","46.8","86.8","151.8"
"2003-3-9","sistemaRioGrande","88.7","14.4","39.2","189.3"
"2003-3-9","sistemaRioClaro","65.5","20.7","106.6","243.9"
"2003-3-10","sistemaCantareira","65.6","2.0","48.1","197.3"
"2003-3-10","sistemaAltoTiete","48.0","19.0","144.6","171.6"
"2003-3-10","sistemaGuarapiranga","54.3","0.0","109.2","150.5"
"2003-3-10","sistemaCotia","54.2","0.0","86.8","151.8"
"2003-3-10","sistemaRioGrande","88.9","0.0","39.2","189.3"
"2003-3-10","sistemaRioClaro","65.6","2.1","108.7","243.9"
"2003-3-11","sistemaCantareira","65.7","10.2","58.2","197.3"
"2003-3-11","sistemaAltoTiete","48.3","1.2","145.8","171.6"
"2003-3-11","sistemaGuarapiranga","54.3","2.0","111.2","150.5"
"2003-3-11","sistemaCotia","54.7","16.7","103.5","151.8"
"2003-3-11","sistemaRioGrande","88.7","0.0","39.2","189.3"
"2003-3-11","sistemaRioClaro","65.6","0.3","109.0","243.9"
"2003-3-12","sistemaCantareira","65.8","4.3","62.5","197.3"
"2003-3-12","sistemaAltoTiete","48.4","3.6","149.4","171.6"
"2003-3-12","sistemaGuarapiranga","54.3","0.0","111.2","150.5"
"2003-3-12","sistemaCotia","54.7","0.2","103.7","151.8"
"2003-3-12","sistemaRioGrande","88.6","6.1","45.3","189.3"
"2003-3-12","sistemaRioClaro","65.3","5.1","114.1","243.9"
"2003-3-13","sistemaCantareira","66.0","5.7","68.2","197.3"
"2003-3-13","sistemaAltoTiete","48.6","9.1","158.5","171.6"
"2003-3-13","sistemaGuarapiranga","54.5","12.0","123.2","150.5"
"2003-3-13","sistemaCotia","54.9","10.5","114.2","151.8"
"2003-3-13","sistemaRioGrande","88.6","10.2","55.5","189.3"
"2003-3-13","sistemaRioClaro","64.7","0.0","114.1","243.9"
"2003-3-14","sistemaCantareira","66.1","3.3","71.5","197.3"
"2003-3-14","sistemaAltoTiete","48.8","0.6","159.1","171.6"
"2003-3-14","sistemaGuarapiranga","54.5","1.4","124.6","150.5"
"2003-3-14","sistemaCotia","54.9","0.0","114.2","151.8"
"2003-3-14","sistemaRioGrande","88.4","0.0","55.5","189.3"
"2003-3-14","sistemaRioClaro","64.4","0.0","114.1","243.9"
"2003-3-15","sistemaCantareira","66.3","0.0","71.5","197.3"
"2003-3-15","sistemaAltoTiete","48.7","0.0","159.1","171.6"
"2003-3-15","sistemaGuarapiranga","54.3","0.0","124.6","150.5"
"2003-3-15","sistemaCotia","54.7","7.8","122.0","151.8"
"2003-3-15","sistemaRioGrande","88.2","0.1","55.6","189.3"
"2003-3-15","sistemaRioClaro","64.1","1.4","115.5","243.9"
"2003-3-16","sistemaCantareira","66.4","0.0","71.5","197.3"
"2003-3-16","sistemaAltoTiete","48.6","0.0","159.1","171.6"
"2003-3-16","sistemaGuarapiranga","54.2","0.0","124.6","150.5"
"2003-3-16","sistemaCotia","54.6","0.0","122.0","151.8"
"2003-3-16","sistemaRioGrande","88.1","0.0","55.6","189.3"
"2003-3-16","sistemaRioClaro","63.7","0.5","116.0","243.9"
"2003-3-17","sistemaCantareira","66.3","1.6","73.1","197.3"
"2003-3-17","sistemaAltoTiete","48.8","22.6","181.7","171.6"
"2003-3-17","sistemaGuarapiranga","54.3","3.4","128.0","150.5"
"2003-3-17","sistemaCotia","54.6","7.5","129.5","151.8"
"2003-3-17","sistemaRioGrande","88.2","15.2","70.8","189.3"
"2003-3-17","sistemaRioClaro","67.7","79.2","195.2","243.9"
"2003-3-18","sistemaCantareira","66.4","2.7","75.8","197.3"
"2003-3-18","sistemaAltoTiete","49.8","20.2","201.9","171.6"
"2003-3-18","sistemaGuarapiranga","54.9","13.2","141.2","150.5"
"2003-3-18","sistemaCotia","55.4","14.6","144.1","151.8"
"2003-3-18","sistemaRioGrande","90.1","18.4","89.2","189.3"
"2003-3-18","sistemaRioClaro","70.9","75.2","270.4","243.9"
"2003-3-19","sistemaCantareira","66.4","0.0","75.8","197.3"
"2003-3-19","sistemaAltoTiete","50.6","0.2","202.0","171.6"
"2003-3-19","sistemaGuarapiranga","55.4","0.0","141.2","150.5"
"2003-3-19","sistemaCotia","55.4","0.0","144.1","151.8"
"2003-3-19","sistemaRioGrande","90.9","0.0","89.2","189.3"
"2003-3-19","sistemaRioClaro","71.1","9.4","279.8","243.9"
"2003-3-20","sistemaCantareira","66.4","4.2","80.1","197.3"
"2003-3-20","sistemaAltoTiete","50.8","0.0","202.0","171.6"
"2003-3-20","sistemaGuarapiranga","56.2","0.0","141.2","150.5"
"2003-3-20","sistemaCotia","55.8","6.5","150.6","151.8"
"2003-3-20","sistemaRioGrande","91.1","0.0","89.2","189.3"
"2003-3-20","sistemaRioClaro","71.1","0.2","280.0","243.9"
"2003-3-21","sistemaCantareira","66.6","12.4","92.4","197.3"
"2003-3-21","sistemaAltoTiete","51.0","2.1","204.2","171.6"
"2003-3-21","sistemaGuarapiranga","56.7","0.0","141.2","150.5"
"2003-3-21","sistemaCotia","56.0","5.2","155.8","151.8"
"2003-3-21","sistemaRioGrande","90.9","0.6","89.8","189.3"
"2003-3-21","sistemaRioClaro","71.1","0.0","280.0","243.9"
"2003-3-22","sistemaCantareira","66.9","8.2","100.7","197.3"
"2003-3-22","sistemaAltoTiete","51.4","13.3","217.5","171.6"
"2003-3-22","sistemaGuarapiranga","57.9","27.0","168.2","150.5"
"2003-3-22","sistemaCotia","57.0","17.6","173.4","151.8"
"2003-3-22","sistemaRioGrande","91.4","19.3","109.1","189.3"
"2003-3-22","sistemaRioClaro","76.7","90.8","370.8","243.9"
"2003-3-23","sistemaCantareira","66.9","0.0","100.7","197.3"
"2003-3-23","sistemaAltoTiete","52.1","2.5","220.0","171.6"
"2003-3-23","sistemaGuarapiranga","58.2","1.0","169.2","150.5"
"2003-3-23","sistemaCotia","57.3","0.0","173.4","151.8"
"2003-3-23","sistemaRioGrande","92.1","0.0","109.1","189.3"
"2003-3-23","sistemaRioClaro","79.2","16.9","387.7","243.9"
"2003-3-24","sistemaCantareira","67.0","0.0","100.7","197.3"
"2003-3-24","sistemaAltoTiete","52.5","0.1","220.1","171.6"
"2003-3-24","sistemaGuarapiranga","58.6","0.0","169.2","150.5"
"2003-3-24","sistemaCotia","57.5","0.0","173.4","151.8"
"2003-3-24","sistemaRioGrande","92.5","0.8","109.9","189.3"
"2003-3-24","sistemaRioClaro","79.4","0.4","388.1","243.9"
"2003-3-25","sistemaCantareira","67.0","0.0","100.7","197.3"
"2003-3-25","sistemaAltoTiete","52.5","0.2","220.3","171.6"
"2003-3-25","sistemaGuarapiranga","59.0","0.6","169.8","150.5"
"2003-3-25","sistemaCotia","57.5","0.9","174.3","151.8"
"2003-3-25","sistemaRioGrande","92.7","4.5","114.4","189.3"
"2003-3-25","sistemaRioClaro","79.8","4.1","392.2","243.9"
"2003-3-26","sistemaCantareira","67.0","0.0","100.7","197.3"
"2003-3-26","sistemaAltoTiete","52.8","16.5","236.8","171.6"
"2003-3-26","sistemaGuarapiranga","59.3","1.6","171.4","150.5"
"2003-3-26","sistemaCotia","57.5","0.0","174.3","151.8"
"2003-3-26","sistemaRioGrande","92.7","14.6","129.0","189.3"
"2003-3-26","sistemaRioClaro","80.8","16.7","408.9","243.9"
"2003-3-27","sistemaCantareira","66.9","0.0","100.7","197.3"
"2003-3-27","sistemaAltoTiete","53.0","0.0","236.8","171.6"
"2003-3-27","sistemaGuarapiranga","59.5","0.8","172.2","150.5"
"2003-3-27","sistemaCotia","57.5","1.3","175.6","151.8"
"2003-3-27","sistemaRioGrande","92.9","0.0","129.0","189.3"
"2003-3-27","sistemaRioClaro","81.0","0.1","409.0","243.9"
"2003-3-28","sistemaCantareira","66.9","2.8","103.5","197.3"
"2003-3-28","sistemaAltoTiete","53.1","1.6","238.4","171.6"
"2003-3-28","sistemaGuarapiranga","59.6","0.8","173.0","150.5"
"2003-3-28","sistemaCotia","57.5","0.4","176.0","151.8"
"2003-3-28","sistemaRioGrande","92.7","1.0","130.0","189.3"
"2003-3-28","sistemaRioClaro","81.5","9.1","418.1","243.9"
"2003-3-29","sistemaCantareira","66.9","0.0","103.5","197.3"
"2003-3-29","sistemaAltoTiete","53.2","1.8","240.2","171.6"
"2003-3-29","sistemaGuarapiranga","59.6","0.0","173.0","150.5"
"2003-3-29","sistemaCotia","57.5","0.4","176.4","151.8"
"2003-3-29","sistemaRioGrande","92.4","0.0","130.0","189.3"
"2003-3-29","sistemaRioClaro","82.2","3.2","421.3","243.9"
"2003-3-30","sistemaCantareira","66.8","0.0","103.5","197.3"
"2003-3-30","sistemaAltoTiete","53.3","0.0","240.2","171.6"
"2003-3-30","sistemaGuarapiranga","59.6","0.0","173.0","150.5"
"2003-3-30","sistemaCotia","57.3","0.0","176.4","151.8"
"2003-3-30","sistemaRioGrande","92.2","0.0","130.0","189.3"
"2003-3-30","sistemaRioClaro","82.3","0.3","421.6","243.9"
"2003-3-31","sistemaCantareira","66.7","0.0","103.5","197.3"
"2003-3-31","sistemaAltoTiete","53.4","0.1","240.3","171.6"
"2003-3-31","sistemaGuarapiranga","59.6","0.0","173.0","150.5"
"2003-3-31","sistemaCotia","57.0","0.0","176.4","151.8"
"2003-3-31","sistemaRioGrande","91.9","0.0","130.0","189.3"
"2003-3-31","sistemaRioClaro","82.4","0.2","421.8","243.9"
"2003-4-1","sistemaCantareira","66.6","0.0","0.0","93.8"
"2003-4-1","sistemaAltoTiete","53.4","0.0","0.0","96.3"
"2003-4-1","sistemaGuarapiranga","59.6","0.0","0.0","71.6"
"2003-4-1","sistemaCotia","56.8","0.0","0.0","86.5"
"2003-4-1","sistemaRioGrande","91.6","0.0","0.0","106.0"
"2003-4-1","sistemaRioClaro","82.4","0.1","0.1","193.9"
"2003-4-2","sistemaCantareira","66.5","0.0","0.0","93.8"
"2003-4-2","sistemaAltoTiete","53.4","0.1","0.1","96.3"
"2003-4-2","sistemaGuarapiranga","59.5","0.0","0.0","71.6"
"2003-4-2","sistemaCotia","56.7","0.0","0.0","86.5"
"2003-4-2","sistemaRioGrande","91.1","0.0","0.0","106.0"
"2003-4-2","sistemaRioClaro","82.5","0.0","0.1","193.9"
"2003-4-3","sistemaCantareira","66.4","0.0","0.0","93.8"
"2003-4-3","sistemaAltoTiete","53.2","0.0","0.1","96.3"
"2003-4-3","sistemaGuarapiranga","59.2","0.0","0.0","71.6"
"2003-4-3","sistemaCotia","56.5","0.0","0.0","86.5"
"2003-4-3","sistemaRioGrande","90.9","0.0","0.0","106.0"
"2003-4-3","sistemaRioClaro","82.7","0.0","0.1","193.9"
"2003-4-4","sistemaCantareira","66.2","0.0","0.0","93.8"
"2003-4-4","sistemaAltoTiete","53.2","0.1","0.1","96.3"
"2003-4-4","sistemaGuarapiranga","59.0","0.0","0.0","71.6"
"2003-4-4","sistemaCotia","56.2","0.5","0.5","86.5"
"2003-4-4","sistemaRioGrande","90.8","0.0","0.0","106.0"
"2003-4-4","sistemaRioClaro","82.7","0.0","0.1","193.9"
"2003-4-5","sistemaCantareira","66.2","8.7","8.7","93.8"
"2003-4-5","sistemaAltoTiete","53.2","12.4","12.6","96.3"
"2003-4-5","sistemaGuarapiranga","59.2","11.4","11.4","71.6"
"2003-4-5","sistemaCotia","56.7","20.5","21.0","86.5"
"2003-4-5","sistemaRioGrande","90.8","8.4","8.4","106.0"
"2003-4-5","sistemaRioClaro","83.0","19.5","19.6","193.9"
"2003-4-6","sistemaCantareira","66.1","0.0","8.7","93.8"
"2003-4-6","sistemaAltoTiete","53.2","0.0","12.6","96.3"
"2003-4-6","sistemaGuarapiranga","59.2","0.0","11.4","71.6"
"2003-4-6","sistemaCotia","56.8","0.8","21.8","86.5"
"2003-4-6","sistemaRioGrande","90.6","0.1","8.5","106.0"
"2003-4-6","sistemaRioClaro","83.2","0.0","19.6","193.9"
"2003-4-7","sistemaCantareira","66.0","7.0","15.8","93.8"
"2003-4-7","sistemaAltoTiete","53.5","12.5","25.1","96.3"
"2003-4-7","sistemaGuarapiranga","60.3","30.8","42.2","71.6"
"2003-4-7","sistemaCotia","58.3","38.7","60.5","86.5"
"2003-4-7","sistemaRioGrande","92.1","38.2","46.7","106.0"
"2003-4-7","sistemaRioClaro","84.4","26.2","45.8","193.9"
"2003-4-8","sistemaCantareira","66.0","0.0","15.8","93.8"
"2003-4-8","sistemaAltoTiete","53.7","0.6","25.7","96.3"
"2003-4-8","sistemaGuarapiranga","60.6","0.0","42.2","71.6"
"2003-4-8","sistemaCotia","58.8","0.2","60.7","86.5"
"2003-4-8","sistemaRioGrande","92.4","0.0","46.7","106.0"
"2003-4-8","sistemaRioClaro","84.7","1.8","47.6","193.9"
"2003-4-9","sistemaCantareira","65.8","0.0","15.8","93.8"
"2003-4-9","sistemaAltoTiete","53.7","0.0","25.7","96.3"
"2003-4-9","sistemaGuarapiranga","60.8","0.0","42.2","71.6"
"2003-4-9","sistemaCotia","59.0","0.0","60.7","86.5"
"2003-4-9","sistemaRioGrande","92.2","0.0","46.7","106.0"
"2003-4-9","sistemaRioClaro","84.8","0.1","47.7","193.9"
"2003-4-10","sistemaCantareira","65.7","0.2","16.0","93.8"
"2003-4-10","sistemaAltoTiete","53.7","0.0","25.7","96.3"
"2003-4-10","sistemaGuarapiranga","61.1","0.0","42.2","71.6"
"2003-4-10","sistemaCotia","59.0","0.0","60.7","86.5"
"2003-4-10","sistemaRioGrande","92.2","0.0","46.7","106.0"
"2003-4-10","sistemaRioClaro","84.9","0.0","47.7","193.9"
"2003-4-11","sistemaCantareira","65.6","0.3","16.3","93.8"
"2003-4-11","sistemaAltoTiete","53.8","0.6","26.4","96.3"
"2003-4-11","sistemaGuarapiranga","60.9","0.0","42.2","71.6"
"2003-4-11","sistemaCotia","59.0","2.7","63.4","86.5"
"2003-4-11","sistemaRioGrande","92.2","0.1","46.8","106.0"
"2003-4-11","sistemaRioClaro","85.1","0.6","48.3","193.9"
"2003-4-12","sistemaCantareira","65.6","4.6","20.9","93.8"
"2003-4-12","sistemaAltoTiete","53.8","0.5","26.9","96.3"
"2003-4-12","sistemaGuarapiranga","61.1","8.4","50.6","71.6"
"2003-4-12","sistemaCotia","59.0","0.5","63.9","86.5"
"2003-4-12","sistemaRioGrande","92.1","0.0","46.8","106.0"
"2003-4-12","sistemaRioClaro","85.2","0.9","49.2","193.9"
"2003-4-13","sistemaCantareira","65.5","0.0","20.9","93.8"
"2003-4-13","sistemaAltoTiete","53.7","0.1","27.0","96.3"
"2003-4-13","sistemaGuarapiranga","61.1","0.0","50.6","71.6"
"2003-4-13","sistemaCotia","58.8","0.0","63.9","86.5"
"2003-4-13","sistemaRioGrande","91.7","0.0","46.8","106.0"
"2003-4-13","sistemaRioClaro","85.2","0.8","50.0","193.9"
"2003-4-14","sistemaCantareira","65.4","0.0","20.9","93.8"
"2003-4-14","sistemaAltoTiete","53.6","0.1","27.1","96.3"
"2003-4-14","sistemaGuarapiranga","60.9","0.0","50.6","71.6"
"2003-4-14","sistemaCotia","58.8","0.0","63.9","86.5"
"2003-4-14","sistemaRioGrande","91.3","0.0","46.8","106.0"
"2003-4-14","sistemaRioClaro","85.1","0.0","50.0","193.9"
"2003-4-15","sistemaCantareira","65.1","0.0","20.9","93.8"
"2003-4-15","sistemaAltoTiete","53.4","0.0","27.1","96.3"
"2003-4-15","sistemaGuarapiranga","60.8","0.0","50.6","71.6"
"2003-4-15","sistemaCotia","58.6","0.0","63.9","86.5"
"2003-4-15","sistemaRioGrande","90.9","0.0","46.8","106.0"
"2003-4-15","sistemaRioClaro","84.9","0.0","50.0","193.9"
"2003-4-16","sistemaCantareira","64.9","0.0","20.9","93.8"
"2003-4-16","sistemaAltoTiete","53.2","0.0","27.1","96.3"
"2003-4-16","sistemaGuarapiranga","60.6","0.0","50.6","71.6"
"2003-4-16","sistemaCotia","58.5","0.0","63.9","86.5"
"2003-4-16","sistemaRioGrande","90.8","0.0","46.8","106.0"
"2003-4-16","sistemaRioClaro","84.8","0.1","50.1","193.9"
"2003-4-17","sistemaCantareira","64.8","0.0","20.9","93.8"
"2003-4-17","sistemaAltoTiete","53.1","0.1","27.2","96.3"
"2003-4-17","sistemaGuarapiranga","60.5","0.0","50.6","71.6"
"2003-4-17","sistemaCotia","58.3","0.0","63.9","86.5"
"2003-4-17","sistemaRioGrande","90.6","0.0","46.8","106.0"
"2003-4-17","sistemaRioClaro","84.8","0.1","50.2","193.9"
"2003-4-18","sistemaCantareira","64.6","0.0","20.9","93.8"
"2003-4-18","sistemaAltoTiete","53.0","0.1","27.3","96.3"
"2003-4-18","sistemaGuarapiranga","60.2","0.0","50.6","71.6"
"2003-4-18","sistemaCotia","58.1","0.0","63.9","86.5"
"2003-4-18","sistemaRioGrande","90.5","0.0","46.8","106.0"
"2003-4-18","sistemaRioClaro","84.7","0.1","50.3","193.9"
"2003-4-19","sistemaCantareira","64.5","0.0","20.9","93.8"
"2003-4-19","sistemaAltoTiete","52.8","0.0","27.3","96.3"
"2003-4-19","sistemaGuarapiranga","60.0","0.0","50.6","71.6"
"2003-4-19","sistemaCotia","58.0","0.0","63.9","86.5"
"2003-4-19","sistemaRioGrande","90.3","0.0","46.8","106.0"
"2003-4-19","sistemaRioClaro","84.5","0.0","50.3","193.9"
"2003-4-20","sistemaCantareira","64.6","16.7","37.5","93.8"
"2003-4-20","sistemaAltoTiete","53.0","18.9","46.2","96.3"
"2003-4-20","sistemaGuarapiranga","61.1","30.4","81.0","71.6"
"2003-4-20","sistemaCotia","59.1","35.1","99.0","86.5"
"2003-4-20","sistemaRioGrande","90.6","11.9","58.7","106.0"
"2003-4-20","sistemaRioClaro","85.1","25.3","75.6","193.9"
"2003-4-21","sistemaCantareira","64.6","1.0","38.5","93.8"
"2003-4-21","sistemaAltoTiete","53.0","1.0","47.2","96.3"
"2003-4-21","sistemaGuarapiranga","61.7","0.2","81.2","71.6"
"2003-4-21","sistemaCotia","59.5","0.2","99.2","86.5"
"2003-4-21","sistemaRioGrande","90.6","1.1","59.8","106.0"
"2003-4-21","sistemaRioClaro","85.2","0.5","76.1","193.9"
"2003-4-22","sistemaCantareira","64.5","3.4","41.9","93.8"
"2003-4-22","sistemaAltoTiete","53.1","0.1","47.3","96.3"
"2003-4-22","sistemaGuarapiranga","62.1","0.0","81.2","71.6"
"2003-4-22","sistemaCotia","59.8","0.0","99.2","86.5"
"2003-4-22","sistemaRioGrande","90.6","0.0","59.8","106.0"
"2003-4-22","sistemaRioClaro","85.3","0.0","76.1","193.9"
"2003-4-23","sistemaCantareira","64.4","0.0","41.9","93.8"
"2003-4-23","sistemaAltoTiete","53.0","0.1","47.4","96.3"
"2003-4-23","sistemaGuarapiranga","62.2","0.0","81.2","71.6"
"2003-4-23","sistemaCotia","59.6","0.0","99.2","86.5"
"2003-4-23","sistemaRioGrande","90.5","0.0","59.8","106.0"
"2003-4-23","sistemaRioClaro","85.3","0.0","76.1","193.9"
"2003-4-24","sistemaCantareira","64.3","0.0","41.9","93.8"
"2003-4-24","sistemaAltoTiete","52.9","0.1","47.4","96.3"
"2003-4-24","sistemaGuarapiranga","62.2","0.0","81.2","71.6"
"2003-4-24","sistemaCotia","59.5","0.0","99.2","86.5"
"2003-4-24","sistemaRioGrande","90.5","0.0","59.8","106.0"
"2003-4-24","sistemaRioClaro","85.2","0.0","76.1","193.9"
"2003-4-25","sistemaCantareira","64.2","0.0","41.9","93.8"
"2003-4-25","sistemaAltoTiete","52.8","0.1","47.5","96.3"
"2003-4-25","sistemaGuarapiranga","62.1","0.0","81.2","71.6"
"2003-4-25","sistemaCotia","59.5","0.1","99.3","86.5"
"2003-4-25","sistemaRioGrande","90.1","0.0","59.8","106.0"
"2003-4-25","sistemaRioClaro","85.2","0.0","76.1","193.9"
"2003-4-26","sistemaCantareira","64.0","0.0","41.9","93.8"
"2003-4-26","sistemaAltoTiete","52.6","0.1","47.6","96.3"
"2003-4-26","sistemaGuarapiranga","62.0","0.0","81.2","71.6"
"2003-4-26","sistemaCotia","59.3","0.0","99.3","86.5"
"2003-4-26","sistemaRioGrande","89.8","0.0","59.8","106.0"
"2003-4-26","sistemaRioClaro","84.9","0.2","76.3","193.9"
"2003-4-27","sistemaCantareira","63.9","0.0","41.9","93.8"
"2003-4-27","sistemaAltoTiete","52.4","0.1","47.7","96.3"
"2003-4-27","sistemaGuarapiranga","61.7","0.0","81.2","71.6"
"2003-4-27","sistemaCotia","59.0","0.0","99.3","86.5"
"2003-4-27","sistemaRioGrande","89.7","0.0","59.8","106.0"
"2003-4-27","sistemaRioClaro","84.8","0.1","76.4","193.9"
"2003-4-28","sistemaCantareira","63.7","0.0","41.9","93.8"
"2003-4-28","sistemaAltoTiete","52.3","0.1","47.8","96.3"
"2003-4-28","sistemaGuarapiranga","61.5","0.0","81.2","71.6"
"2003-4-28","sistemaCotia","58.8","0.0","99.3","86.5"
"2003-4-28","sistemaRioGrande","89.3","0.0","59.8","106.0"
"2003-4-28","sistemaRioClaro","84.5","0.2","76.6","193.9"
"2003-4-29","sistemaCantareira","63.5","0.0","41.9","93.8"
"2003-4-29","sistemaAltoTiete","52.1","0.1","47.9","96.3"
"2003-4-29","sistemaGuarapiranga","61.4","0.0","81.2","71.6"
"2003-4-29","sistemaCotia","58.5","0.0","99.3","86.5"
"2003-4-29","sistemaRioGrande","89.2","0.0","59.8","106.0"
"2003-4-29","sistemaRioClaro","84.3","0.1","76.7","193.9"
"2003-4-30","sistemaCantareira","63.3","0.0","41.9","93.8"
"2003-4-30","sistemaAltoTiete","51.9","0.1","47.9","96.3"
"2003-4-30","sistemaGuarapiranga","61.2","0.0","81.2","71.6"
"2003-4-30","sistemaCotia","58.3","0.0","99.3","86.5"
"2003-4-30","sistemaRioGrande","89.0","0.0","59.8","106.0"
"2003-4-30","sistemaRioClaro","84.0","0.1","76.8","193.9"
"2003-5-1","sistemaCantareira","63.1","0.0","0.0","95.1"
"2003-5-1","sistemaAltoTiete","51.7","0.0","0.0","81.3"
"2003-5-1","sistemaGuarapiranga","60.9","0.0","0.0","60.2"
"2003-5-1","sistemaCotia","58.0","0.0","0.0","69.7"
"2003-5-1","sistemaRioGrande","88.7","0.0","0.0","82.0"
"2003-5-1","sistemaRioClaro","83.8","0.1","0.1","134.7"
"2003-5-2","sistemaCantareira","63.0","0.5","0.5","95.1"
"2003-5-2","sistemaAltoTiete","51.6","5.3","5.3","81.3"
"2003-5-2","sistemaGuarapiranga","60.8","0.0","0.0","60.2"
"2003-5-2","sistemaCotia","58.0","0.0","0.0","69.7"
"2003-5-2","sistemaRioGrande","89.0","8.8","8.8","82.0"
"2003-5-2","sistemaRioClaro","83.5","3.7","3.8","134.7"
"2003-5-3","sistemaCantareira","63.0","19.5","20.0","95.1"
"2003-5-3","sistemaAltoTiete","51.6","6.6","11.9","81.3"
"2003-5-3","sistemaGuarapiranga","60.8","12.0","12.0","60.2"
"2003-5-3","sistemaCotia","57.8","14.0","14.0","69.7"
"2003-5-3","sistemaRioGrande","89.3","13.1","21.9","82.0"
"2003-5-3","sistemaRioClaro","93.0","84.5","88.3","134.7"
"2003-5-4","sistemaCantareira","63.0","0.0","20.0","95.1"
"2003-5-4","sistemaAltoTiete","51.6","0.9","12.8","81.3"
"2003-5-4","sistemaGuarapiranga","60.6","0.0","12.0","60.2"
"2003-5-4","sistemaCotia","57.6","0.0","14.0","69.7"
"2003-5-4","sistemaRioGrande","89.8","0.0","21.9","82.0"
"2003-5-4","sistemaRioClaro","93.7","5.5","93.8","134.7"
"2003-5-5","sistemaCantareira","62.9","0.0","20.0","95.1"
"2003-5-5","sistemaAltoTiete","51.5","0.1","12.9","81.3"
"2003-5-5","sistemaGuarapiranga","60.6","0.0","12.0","60.2"
"2003-5-5","sistemaCotia","57.5","0.6","14.6","69.7"
"2003-5-5","sistemaRioGrande","89.8","0.4","22.3","82.0"
"2003-5-5","sistemaRioClaro","93.8","0.0","93.8","134.7"
"2003-5-6","sistemaCantareira","62.8","10.3","30.3","95.1"
"2003-5-6","sistemaAltoTiete","51.8","4.7","17.6","81.3"
"2003-5-6","sistemaGuarapiranga","60.5","1.0","13.0","60.2"
"2003-5-6","sistemaCotia","57.6","6.0","20.6","69.7"
"2003-5-6","sistemaRioGrande","89.8","0.4","22.7","82.0"
"2003-5-6","sistemaRioClaro","93.9","4.3","98.1","134.7"
"2003-5-7","sistemaCantareira","62.8","2.3","32.6","95.1"
"2003-5-7","sistemaAltoTiete","51.8","0.3","17.8","81.3"
"2003-5-7","sistemaGuarapiranga","60.5","1.8","14.8","60.2"
"2003-5-7","sistemaCotia","57.5","0.0","20.6","69.7"
"2003-5-7","sistemaRioGrande","89.7","0.0","22.7","82.0"
"2003-5-7","sistemaRioClaro","93.9","0.5","98.6","134.7"
"2003-5-8","sistemaCantareira","62.7","0.0","32.6","95.1"
"2003-5-8","sistemaAltoTiete","51.6","0.0","17.8","81.3"
"2003-5-8","sistemaGuarapiranga","60.2","0.0","14.8","60.2"
"2003-5-8","sistemaCotia","57.3","0.0","20.6","69.7"
