"data","sistema","vabs","vrel","vmax","afluente","descarregada","MLT","aflu_MLT","aflu_max","vazao_anterior","vazao_mediames","retirada"
"2015-05-28","Guarapiranga",137.99,80.6,171.19,9.16,0.00,10.78,84.9,22.10,15.17,14.96,15.17
"2015-05-28","Cotia",11.22,68.0,16.50,0.92,0.06,1.27,72.2,2.18,0.86,0.82,0.92
"2015-05-28","RioGrande",105.63,94.2,112.18,0.87,0.00,3.88,22.3,11.03,5.13,5.15,5.13
"2015-05-28","RioClaro",7.69,56.3,13.67,3.17,0.79,4.15,76.3,2.06,3.99,3.95,3.99
"2015-05-29","Cantareira",191.33,19.5,982.07,16.89,2.02,37.90,44.6,98.40,12.90,13.37,14.92
"2015-05-29","AltoTiete",128.74,22.4,573.81,10.32,3.25,16.49,62.6,40.25,11.79,12.46,13.67
"2015-05-29","Guarapiranga",137.73,80.5,171.19,11.46,0.00,10.78,106.3,22.10,14.46,14.94,14.46
"2015-05-29","Cotia",11.16,67.7,16.50,0.27,0.06,1.27,21.1,2.18,0.90,0.82,0.96
"2015-05-29","RioGrande",105.63,94.2,112.18,4.86,0.00,3.88,125.2,11.03,4.86,5.14,4.86
"2015-05-29","RioClaro",7.69,56.3,13.67,3.67,0.79,4.15,88.3,2.06,3.66,3.94,3.66
"2015-05-30","Cantareira",191.43,19.5,982.07,15.86,1.63,37.90,41.8,98.40,13.05,13.36,14.68
"2015-05-30","AltoTiete",128.27,22.4,573.81,11.74,4.38,16.49,71.2,40.25,12.96,12.48,13.24
"2015-05-30","Guarapiranga",137.47,80.3,171.19,11.33,0.00,10.78,105.1,22.10,14.33,14.92,14.33
"2015-05-30","Cotia",11.10,67.3,16.50,0.24,0.06,1.27,18.7,2.18,0.87,0.82,0.93
"2015-05-30","RioGrande",105.26,93.8,112.18,0.91,0.00,3.88,23.4,11.03,5.16,5.14,5.16
"2015-05-30","RioClaro",7.69,56.3,13.67,3.12,1.07,4.15,75.1,2.06,3.97,3.94,3.97
"2015-05-31","Cantareira",192.31,19.6,982.07,26.21,1.52,37.90,69.2,98.40,14.05,13.39,15.57
"2015-05-31","AltoTiete",128.18,22.3,573.81,14.78,4.38,16.49,89.6,40.25,12.26,12.47,12.64
"2015-05-31","Guarapiranga",137.21,80.2,171.19,12.14,0.00,10.78,112.6,22.10,15.14,14.93,15.14
"2015-05-31","Cotia",11.13,67.5,16.50,1.24,0.06,1.27,97.5,2.18,0.84,0.82,0.89
"2015-05-31","RioGrande",105.07,93.7,112.18,2.83,0.00,3.88,73.0,11.03,4.96,5.14,4.96
"2015-05-31","RioClaro",7.71,56.4,13.67,3.16,0.53,4.15,76.3,2.06,3.21,3.92,3.21
"2015-06-01","Cantareira",194.00,19.8,982.07,33.68,0.93,34.90,96.5,181.50,12.28,13.35,13.21
"2015-06-01","AltoTiete",127.82,22.3,573.81,13.11,4.38,14.99,87.5,47.97,12.45,12.47,13.85
"2015-06-01","Guarapiranga",136.95,80.0,171.19,12.18,0.00,10.88,112.0,40.30,15.18,14.93,15.18
"2015-06-01","Cotia",11.13,67.5,16.50,0.92,0.06,1.29,71.2,4.29,0.86,0.82,0.92
"2015-06-01","RioGrande",104.89,93.5,112.18,2.88,0.00,3.34,86.1,12.39,5.00,5.13,5.00
"2015-06-01","RioClaro",7.72,56.5,13.67,3.27,0.95,3.17,103.3,1.59,3.92,3.92,3.92
"2015-06-02","Cantareira",195.39,19.9,982.07,28.33,0.72,34.90,81.2,181.50,12.58,12.58,13.30
"2015-06-02","AltoTiete",127.34,22.2,573.81,7.21,4.38,14.99,71.8,47.97,12.11,12.11,12.75
"2015-06-02","Guarapiranga",136.69,79.8,171.19,11.56,0.00,10.88,106.3,40.30,14.56,14.56,14.56
"2015-06-02","Cotia",11.10,67.3,16.50,0.57,0.06,1.29,44.0,4.29,0.85,0.85,0.91
"2015-06-02","RioGrande",104.71,93.3,112.18,3.06,0.00,3.34,91.7,12.39,5.18,5.18,5.18
"2015-06-02","RioClaro",7.71,56.4,13.67,3.79,0.93,3.17,119.4,1.59,3.99,3.99,3.99
"2015-06-03","Cantareira",196.56,20.0,982.07,28.07,0.72,34.90,80.4,181.50,12.80,12.69,13.52
"2015-06-03","AltoTiete",126.89,22.1,573.81,7.58,4.38,14.99,50.6,47.97,12.17,12.14,13.11
"2015-06-03","Guarapiranga",136.44,79.7,171.19,11.91,0.00,10.88,109.5,40.30,14.91,14.73,14.91
"2015-06-03","Cotia",11.10,67.3,16.50,0.91,0.06,1.29,70.4,4.29,0.85,0.85,0.91
"2015-06-03","RioGrande",104.34,93.0,112.18,0.90,0.00,3.34,26.9,12.39,5.13,5.16,5.13
"2015-06-03","RioClaro",7.68,56.2,13.67,3.26,0.65,3.17,102.7,1.59,4.00,4.00,4.00
"2015-06-04","Cantareira",197.38,20.1,982.07,23.31,0.72,34.90,66.8,181.50,12.59,12.65,13.31
"2015-06-04","AltoTiete",126.34,22.0,573.81,6.53,4.38,14.99,43.6,47.97,11.98,12.09,13.34
"2015-06-04","Guarapiranga",136.18,79.5,171.19,11.55,0.00,10.88,106.1,40.30,14.55,14.67,14.55
"2015-06-04","Cotia",11.07,67.1,16.50,0.57,0.06,1.29,44.3,4.29,0.86,0.85,0.91
"2015-06-04","RioGrande",103.98,92.7,112.18,0.97,0.00,3.34,28.9,12.39,5.19,5.17,5.19
"2015-06-04","RioClaro",7.65,56.0,13.67,3.23,0.65,3.17,101.8,1.59,3.99,4.00,3.99
"2015-06-05","Cantareira",197.93,20.2,982.07,20.70,0.72,34.90,59.3,181.50,13.30,12.81,14.02
"2015-06-05","AltoTiete",125.76,21.9,573.81,6.49,4.38,14.99,43.3,47.97,12.34,12.15,13.12
"2015-06-05","Guarapiranga",135.92,79.4,171.19,11.49,0.00,10.88,105.7,40.30,14.49,14.63,14.49
"2015-06-05","Cotia",11.07,67.1,16.50,0.92,0.06,1.29,71.3,4.29,0.86,0.86,0.92
"2015-06-05","RioGrande",103.61,92.4,112.18,0.95,0.00,3.34,28.5,12.39,5.17,5.17,5.17
"2015-06-05","RioClaro",7.64,55.9,13.67,3.35,0.62,3.17,105.6,1.59,3.89,3.97,3.89
"2015-06-06","Cantareira",198.26,20.2,982.07,17.88,0.72,34.90,51.2,181.50,13.94,13.04,14.66
"2015-06-06","AltoTiete",125.16,21.8,573.81,6.71,4.38,14.99,44.8,47.97,12.83,12.28,13.57
"2015-06-06","Guarapiranga",135.40,79.1,171.19,8.58,0.00,10.88,78.8,40.30,14.56,14.61,14.56
"2015-06-06","Cotia",11.04,66.9,16.50,0.55,0.06,1.29,42.4,4.29,0.83,0.85,0.89
"2015-06-06","RioGrande",103.43,92.2,112.18,3.08,0.00,3.34,92.2,12.39,5.18,5.17,5.18
"2015-06-06","RioClaro",7.62,55.7,13.67,3.12,0.46,3.17,98.4,1.59,4.08,3.99,4.08
"2015-06-07","Cantareira",198.34,20.2,982.07,15.43,0.72,34.90,44.2,181.50,12.88,13.01,13.60
"2015-06-07","AltoTiete",124.54,21.7,573.81,5.98,4.38,14.99,39.9,47.97,12.53,12.33,13.28
"2015-06-07","Guarapiranga",135.14,78.9,171.19,11.76,0.00,10.88,108.1,40.30,14.75,14.64,14.75
"2015-06-07","Cotia",11.01,66.8,16.50,0.58,0.06,1.29,45.3,4.29,0.87,0.85,0.93
"2015-06-07","RioGrande",103.25,92.0,112.18,3.04,0.00,3.34,91.0,12.39,5.14,5.16,5.14
"2015-06-07","RioClaro",7.60,55.6,13.67,3.15,0.44,3.17,99.5,1.59,4.05,4.00,4.05
"2015-06-08","Cantareira",198.37,20.2,982.07,14.46,1.16,34.90,41.4,181.50,12.39,12.92,13.55
"2015-06-08","AltoTiete",123.83,21.6,573.81,5.58,4.38,14.99,37.2,47.97,12.63,12.37,14.07
"2015-06-08","Guarapiranga",134.63,78.6,171.19,9.00,0.00,10.88,82.7,40.30,14.98,14.69,14.98
"2015-06-08","Cotia",10.98,66.6,16.50,0.56,0.06,1.29,43.8,4.29,0.85,0.85,0.91
"2015-06-08","RioGrande",102.89,91.7,112.18,0.88,0.00,3.34,26.2,12.39,5.07,5.15,5.07
"2015-06-08","RioClaro",7.56,55.3,13.67,2.99,0.37,3.17,94.2,1.59,4.10,4.02,4.10
"2015-06-09","Cantareira",198.11,20.2,982.07,12.83,1.52,34.90,36.8,181.50,13.87,13.04,15.39
"2015-06-09","AltoTiete",123.13,21.5,573.81,5.69,4.38,14.99,38.0,47.97,12.80,12.42,14.02
"2015-06-09","Guarapiranga",134.11,78.3,171.19,8.60,0.00,10.88,79.0,40.30,14.57,14.67,14.57
"2015-06-09","Cotia",10.95,66.4,16.50,0.58,0.06,1.29,45.3,4.29,0.87,0.86,0.93
"2015-06-09","RioGrande",102.53,91.4,112.18,1.02,0.00,3.34,30.5,12.39,5.21,5.16,5.21
"2015-06-09","RioClaro",7.54,55.2,13.67,3.49,0.35,3.17,110.1,1.59,4.14,4.03,4.14
"2015-06-10","Cantareira",197.51,20.1,982.07,9.29,1.77,34.90,26.6,181.50,14.07,13.16,15.84
"2015-06-10","AltoTiete",122.49,21.3,573.81,6.33,4.38,14.99,42.2,47.97,12.65,12.45,13.70
"2015-06-10","Guarapiranga",133.59,78.0,171.19,9.14,0.00,10.88,84.0,40.30,15.11,14.72,15.11
"2015-06-10","Cotia",10.92,66.2,16.50,0.58,0.06,1.29,45.2,4.29,0.87,0.86,0.92
"2015-06-10","RioGrande",102.35,91.2,112.18,3.14,0.00,3.34,94.0,12.39,5.23,5.17,5.23
"2015-06-10","RioClaro",7.48,54.7,13.67,2.12,0.28,3.17,66.9,1.59,4.04,4.03,4.04
"2015-06-11","Cantareira",197.23,20.1,982.07,12.45,2.02,34.90,35.7,181.50,14.07,13.25,16.09
"2015-06-11","AltoTiete",121.78,21.2,573.81,5.60,3.89,14.99,37.4,47.97,12.65,12.47,13.52
"2015-06-11","Guarapiranga",133.34,77.9,171.19,12.13,0.00,10.88,111.5,40.30,15.11,14.76,15.11
"2015-06-11","Cotia",10.89,66.0,16.50,0.58,0.06,1.29,45.3,4.29,0.87,0.86,0.92
"2015-06-11","RioGrande",101.99,90.9,112.18,1.06,0.00,3.34,31.6,12.39,5.23,5.17,5.23
"2015-06-11","RioClaro",7.42,54.3,13.67,3.13,0.22,3.17,98.8,1.59,4.04,4.03,4.04
"2015-06-12","Cantareira",197.03,20.1,982.07,13.36,2.02,34.90,38.3,181.50,13.33,13.20,15.35
"2015-06-12","AltoTiete",121.05,21.1,573.81,5.38,3.89,14.99,35.9,47.97,12.59,12.44,13.58
"2015-06-12","Guarapiranga",133.08,77.7,171.19,11.80,0.00,10.88,108.4,40.30,14.78,14.71,14.78
"2015-06-12","Cotia",10.87,65.9,16.50,0.61,0.06,1.29,47.0,4.29,0.89,0.86,0.95
"2015-06-12","RioGrande",101.63,90.6,112.18,1.01,0.00,3.34,30.2,12.39,5.17,5.17,5.17
"2015-06-12","RioClaro",7.44,54.4,13.67,3.88,0.19,3.17,122.4,1.59,4.14,4.05,4.14
"2015-06-13","Cantareira",196.69,20.0,982.07,12.78,2.45,34.90,36.6,181.50,13.72,13.24,16.17
"2015-06-13","AltoTiete",120.42,21.0,573.81,6.33,3.89,14.99,42.2,47.97,13.21,12.50,13.89
"2015-06-13","Guarapiranga",132.56,77.4,171.19,9.20,0.00,10.88,84.6,40.30,15.16,14.75,15.16
"2015-06-13","Cotia",10.84,65.7,16.50,0.61,0.06,1.29,47.4,4.29,0.89,0.86,0.95
"2015-06-13","RioGrande",101.45,90.4,112.18,3.06,0.00,3.34,91.6,12.39,5.14,5.17,5.14
"2015-06-13","RioClaro",7.48,54.7,13.67,6.46,0.96,3.17,203.9,1.59,4.08,4.05,4.08
"2015-06-14","Cantareira",196.23,20.0,982.07,11.70,2.72,34.90,33.5,181.50,13.94,13.30,16.66
"2015-06-14","AltoTiete",119.77,20.9,573.81,6.47,3.89,14.99,43.2,47.97,13.82,12.60,14.79
"2015-06-14","Guarapiranga",132.05,77.1,171.19,9.14,0.00,10.88,84.1,40.30,15.10,14.77,15.10
"2015-06-14","Cotia",10.81,65.5,16.50,0.66,0.06,1.29,50.8,4.29,0.94,0.87,0.99
"2015-06-14","RioGrande",101.09,90.1,112.18,0.98,0.00,3.34,29.4,12.39,5.13,5.16,5.13
"2015-06-14","RioClaro",7.46,54.6,13.67,3.35,1.18,3.17,105.6,1.59,4.02,4.05,4.02
"2015-06-15","Cantareira",195.78,19.9,982.07,11.74,2.72,34.90,33.6,181.50,13.43,13.31,16.15
"2015-06-15","AltoTiete",119.13,20.8,573.81,5.92,3.89,14.99,39.5,47.97,12.34,12.59,13.43
"2015-06-15","Guarapiranga",131.79,77.0,171.19,12.00,0.00,10.88,110.3,40.30,14.98,14.79,14.98
"2015-06-15","Cotia",10.75,65.2,16.50,0.24,0.06,1.29,18.7,4.29,0.86,0.87,0.92
"2015-06-15","RioGrande",100.73,89.8,112.18,0.99,0.00,3.34,29.8,12.39,5.13,5.16,5.13
"2015-06-15","RioClaro",7.44,54.4,13.67,3.03,0.38,3.17,95.7,1.59,4.01,4.04,4.01
"2015-06-16","Cantareira",195.74,19.9,982.07,15.26,2.45,34.90,43.7,181.50,12.84,13.28,15.29
"2015-06-16","AltoTiete",118.55,20.7,573.81,6.30,3.89,14.99,42.0,47.97,12.25,12.56,13.06
"2015-06-16","Guarapiranga",131.53,76.8,171.19,12.27,0.00,10.88,112.7,40.30,15.24,14.82,15.24
"2015-06-16","Cotia",10.75,65.2,16.50,0.92,0.06,1.29,71.3,4.29,0.86,0.87,0.92
"2015-06-16","RioGrande",100.73,89.8,112.18,5.18,0.00,3.34,155.1,12.39,5.18,5.16,5.18
"2015-06-16","RioClaro",7.53,55.1,13.67,5.55,0.49,3.17,175.1,1.59,4.04,4.04,4.04
"2015-06-17","Cantareira",195.69,19.9,982.07,15.14,2.12,34.90,43.4,181.50,13.28,13.28,15.40
"2015-06-17","AltoTiete",118.01,20.6,573.81,6.62,3.89,14.99,44.2,47.97,12.14,12.54,12.96
"2015-06-17","Guarapiranga",131.02,76.5,171.19,8.01,0.00,10.88,73.6,40.30,13.96,14.76,13.96
"2015-06-17","Cotia",10.75,65.2,16.50,0.88,0.06,1.29,68.0,4.29,0.82,0.87,0.88
"2015-06-17","RioGrande",100.55,89.6,112.18,2.97,0.00,3.34,88.9,12.39,5.04,5.15,5.04
"2015-06-17","RioClaro",7.51,55.0,13.67,3.91,0.56,3.17,123.3,1.59,4.13,4.05,4.13
"2015-06-18","Cantareira",195.52,19.9,982.07,13.61,2.02,34.90,39.0,181.50,13.47,13.29,15.49
"2015-06-18","AltoTiete",117.40,20.5,573.81,5.88,3.89,14.99,39.2,47.97,12.28,12.52,13.08
"2015-06-18","Guarapiranga",130.76,76.4,171.19,11.68,0.00,10.88,107.3,40.30,14.65,14.76,14.65
"2015-06-18","Cotia",10.72,65.0,16.50,0.50,0.06,1.29,38.4,4.29,0.78,0.86,0.83
"2015-06-18","RioGrande",100.37,89.5,112.18,2.97,0.00,3.34,89.1,12.39,5.04,5.15,5.04
"2015-06-18","RioClaro",7.50,54.9,13.67,3.36,0.63,3.17,105.9,1.59,4.11,4.05,4.11
"2015-06-19","Cantareira",195.74,19.9,982.07,18.54,1.80,34.90,53.1,181.50,13.65,13.31,15.45
"2015-06-19","AltoTiete",116.86,20.4,573.81,10.74,2.69,14.99,71.7,47.97,12.91,12.54,13.17
"2015-06-19","Guarapiranga",130.51,76.2,171.19,11.85,0.00,10.88,108.9,40.30,14.82,14.76,14.82
"2015-06-19","Cotia",10.69,64.8,16.50,0.57,0.06,1.29,44.4,4.29,0.85,0.86,0.91
"2015-06-19","RioGrande",100.20,89.3,112.18,3.11,0.00,3.34,93.2,12.39,5.18,5.15,5.18
"2015-06-19","RioClaro",7.99,58.5,13.67,12.74,0.57,3.17,401.9,1.59,4.05,4.05,4.05
"2015-06-20","Cantareira",195.95,20.0,982.07,17.19,1.18,34.90,49.3,181.50,12.79,13.28,13.97
"2015-06-20","AltoTiete",117.59,20.5,573.81,13.73,3.89,14.99,91.6,47.97,12.53,12.54,13.28
"2015-06-20","Guarapiranga",129.99,75.9,171.19,9.18,0.00,10.88,84.3,40.30,15.11,14.78,15.11
"2015-06-20","Cotia",10.66,64.6,16.50,0.58,0.06,1.29,45.3,4.29,0.86,0.86,0.92
"2015-06-20","RioGrande",101.09,90.1,112.18,15.21,0.00,3.34,455.5,12.39,4.88,5.13,4.88
"2015-06-20","RioClaro",8.66,63.4,13.67,18.96,8.60,3.17,598.2,1.59,4.11,4.06,4.11
"2015-06-21","Cantareira",196.01,20.0,982.07,15.77,1.02,34.90,45.2,181.50,13.90,13.31,14.92
"2015-06-21","AltoTiete",117.54,20.5,573.81,10.00,3.89,14.99,66.7,47.97,12.30,12.53,13.40
"2015-06-21","Guarapiranga",129.74,75.8,171.19,11.83,0.00,10.88,108.7,40.30,14.79,14.78,14.79
"2015-06-21","Cotia",10.69,64.8,16.50,1.25,0.06,1.29,96.7,4.29,0.85,0.86,0.91
"2015-06-21","RioGrande",101.81,90.8,112.18,13.52,0.00,3.34,404.7,12.39,5.21,5.14,5.21
"2015-06-21","RioClaro",8.69,63.6,13.67,4.47,3.91,3.17,141.1,1.59,4.14,4.06,4.14
"2015-06-22","Cantareira",195.88,19.9,982.07,12.81,1.00,34.90,36.7,181.50,13.08,13.30,14.08
"2015-06-22","AltoTiete",117.11,20.4,573.81,7.67,3.89,14.99,51.1,47.97,12.50,12.53,13.86
"2015-06-22","Guarapiranga",129.48,75.6,171.19,11.63,0.00,10.88,106.9,40.30,14.59,14.77,14.59
"2015-06-22","Cotia",10.63,64.4,16.50,0.25,0.06,1.29,19.0,4.29,0.86,0.86,0.92
"2015-06-22","RioGrande",101.81,90.8,112.18,5.12,0.00,3.34,153.4,12.39,5.12,5.14,5.12
"2015-06-22","RioClaro",8.71,63.7,13.67,3.36,1.38,3.17,106.1,1.59,4.00,4.06,4.00
"2015-06-23","Cantareira",195.55,19.9,982.07,11.48,1.02,34.90,32.9,181.50,13.66,13.32,14.68
"2015-06-23","AltoTiete",116.58,20.3,573.81,6.64,3.89,14.99,44.3,47.97,12.46,12.53,13.26
"2015-06-23","Guarapiranga",129.48,75.6,171.19,15.07,0.00,10.88,138.5,40.30,15.07,14.78,15.07
"2015-06-23","Cotia",10.63,64.4,16.50,0.92,0.06,1.29,71.5,4.29,0.87,0.86,0.92
"2015-06-23","RioGrande",101.45,90.4,112.18,1.01,0.00,3.34,30.3,12.39,5.17,5.14,5.17
"2015-06-23","RioClaro",8.72,63.8,13.67,3.19,0.89,3.17,100.7,1.59,4.10,4.06,4.10
"2015-06-24","Cantareira",195.48,19.9,982.07,14.42,1.02,34.90,41.3,181.50,14.07,13.35,15.09
"2015-06-24","AltoTiete",116.97,20.4,573.81,14.80,3.89,14.99,98.8,47.97,12.32,12.52,13.44
"2015-06-24","Guarapiranga",129.48,75.6,171.19,15.26,0.00,10.88,140.3,40.30,15.26,14.81,15.26
"2015-06-24","Cotia",10.60,64.3,16.50,0.59,0.06,1.29,45.6,4.29,0.87,0.86,0.92
"2015-06-24","RioGrande",101.99,90.9,112.18,11.37,0.00,3.34,340.4,12.39,5.13,5.14,5.13
"2015-06-24","RioClaro",9.48,69.4,13.67,37.96,3.42,3.17,1.197.6,1.59,4.13,4.06,4.13
"2015-06-25","Cantareira",195.75,19.9,982.07,16.54,1.02,34.90,47.4,181.50,12.85,13.33,13.87
"2015-06-25","AltoTiete",118.51,20.7,573.81,15.77,3.89,14.99,105.2,47.97,12.10,12.50,12.38
"2015-06-25","Guarapiranga",129.23,75.5,171.19,12.25,0.00,10.88,112.6,40.30,15.21,14.82,15.21
"2015-06-25","Cotia",10.60,64.3,16.50,0.92,0.06,1.29,71.1,4.29,0.86,0.86,0.92
"2015-06-25","RioGrande",103.25,92.0,112.18,19.56,0.00,3.34,585.5,12.39,4.92,5.13,4.92
"2015-06-25","RioClaro",9.72,71.1,13.67,13.64,15.61,3.17,430.3,1.59,4.04,4.06,4.04
"2015-06-26","Cantareira",195.97,20.0,982.07,16.86,1.51,34.90,48.3,181.50,12.91,13.31,14.42
"2015-06-26","AltoTiete",119.40,20.8,573.81,17.77,3.89,14.99,118.5,47.97,11.96,12.48,12.09
"2015-06-26","Guarapiranga",128.97,75.3,171.19,12.26,0.00,10.88,112.7,40.30,15.23,14.84,15.23
"2015-06-26","Cotia",10.57,64.1,16.50,0.59,0.06,1.29,45.4,4.29,0.86,0.86,0.92
"2015-06-26","RioGrande",103.61,92.4,112.18,9.18,0.00,3.34,274.8,12.39,4.98,5.12,4.98
"2015-06-26","RioClaro",9.74,71.3,13.67,5.38,5.80,3.17,169.8,1.59,4.08,4.06,4.08
"2015-06-27","Cantareira",195.74,19.9,982.07,13.26,1.93,34.90,38.0,181.50,13.78,13.33,15.71
"2015-06-27","AltoTiete",119.42,20.8,573.81,11.44,3.89,14.99,76.3,47.97,12.71,12.49,13.16
"2015-06-27","Guarapiranga",128.71,75.2,171.19,11.94,0.00,10.88,109.7,40.30,14.90,14.84,14.90
"2015-06-27","Cotia",10.57,64.1,16.50,0.92,0.06,1.29,71.2,4.29,0.86,0.86,0.92
"2015-06-27","RioGrande",103.98,92.7,112.18,9.36,0.00,3.34,280.2,12.39,5.15,5.12,5.15
"2015-06-27","RioClaro",9.75,71.4,13.67,4.48,2.79,3.17,141.4,1.59,4.09,4.06,4.09
"2015-06-28","Cantareira",195.53,19.9,982.07,13.31,2.32,34.90,38.1,181.50,13.52,13.34,15.84
"2015-06-28","AltoTiete",119.07,20.8,573.81,8.77,3.89,14.99,58.5,47.97,13.16,12.51,14.12
"2015-06-28","Guarapiranga",128.71,75.2,171.19,14.84,0.00,10.88,136.4,40.30,14.84,14.84,14.84
"2015-06-28","Cotia",10.55,63.9,16.50,0.58,0.06,1.29,45.1,4.29,0.86,0.86,0.92
"2015-06-28","RioGrande",103.61,92.4,112.18,1.07,0.00,3.34,32.0,12.39,5.28,5.13,5.28
"2015-06-28","RioClaro",9.77,71.5,13.67,4.04,1.75,3.17,127.5,1.59,4.04,4.06,4.04
"2015-06-29","Cantareira",195.54,19.9,982.07,13.36,2.32,34.90,38.3,181.50,13.75,13.35,16.07
"2015-06-29","AltoTiete",118.77,20.7,573.81,8.85,3.89,14.99,59.0,47.97,12.77,12.52,12.85
"2015-06-29","Guarapiranga",128.71,75.2,171.19,15.18,0.00,10.88,139.5,40.30,15.18,14.85,15.18
"2015-06-29","Cotia",10.49,63.6,16.50,0.26,0.06,1.29,19.9,4.29,0.87,0.86,0.92
"2015-06-29","RioGrande",103.61,92.4,112.18,5.16,0.00,3.34,154.4,12.39,5.16,5.13,5.16
"2015-06-29","RioClaro",9.78,71.6,13.67,3.78,1.54,3.17,119.3,1.59,4.13,4.06,4.13
"2015-06-30","Cantareira",195.22,19.9,982.07,11.76,2.58,34.90,33.7,181.50,12.68,13.33,15.26
"2015-06-30","AltoTiete",118.31,20.6,573.81,7.71,3.89,14.99,51.4,47.97,13.00,12.54,14.03
"2015-06-30","Guarapiranga",128.46,75.0,171.19,12.26,0.00,10.88,112.6,40.30,15.22,14.87,15.22
"2015-06-30","Cotia",10.49,63.6,16.50,0.92,0.06,1.29,71.4,4.29,0.86,0.86,0.92
"2015-06-30","RioGrande",103.25,92.0,112.18,0.95,0.00,3.34,28.4,12.39,5.15,5.13,5.15
"2015-06-30","RioClaro",9.80,71.7,13.67,3.62,1.27,3.17,114.3,1.59,4.02,4.06,4.02
"2015-07-01","Cantareira",194.84,19.8,982.07,12.06,2.82,28.50,42.3,87.40,13.01,13.32,15.83
"2015-07-01","AltoTiete",117.89,20.5,573.81,8.88,1.43,14.23,62.4,28.07,13.24,12.56,12.94
"2015-07-01","Guarapiranga",128.20,74.9,171.19,12.38,0.00,11.41,108.5,19.40,15.34,14.88,15.34
"2015-07-01","Cotia",10.46,63.4,16.50,0.59,0.06,1.36,43.3,1.89,0.86,0.86,0.92
"2015-07-01","RioGrande",102.89,91.7,112.18,0.88,0.00,2.84,30.9,7.75,5.07,5.13,5.07
"2015-07-01","RioClaro",9.82,71.8,13.67,3.50,1.05,3.12,112.3,1.35,4.06,4.06,4.06
"2015-07-02","Cantareira",194.39,19.8,982.07,10.82,2.82,28.50,38.0,87.40,13.65,13.65,16.47
"2015-07-02","AltoTiete",117.57,20.5,573.81,8.54,1.53,14.23,60.0,28.07,12.17,12.17,11.88
"2015-07-02","Guarapiranga",127.95,74.7,171.19,11.66,0.00,11.41,102.2,19.40,14.61,14.61,14.61
"2015-07-02","Cotia",10.43,63.2,16.50,0.59,0.06,1.36,43.4,1.89,0.87,0.87,0.92
"2015-07-02","RioGrande",102.71,91.6,112.18,3.02,0.00,2.84,106.2,7.75,5.11,5.11,5.11
"2015-07-02","RioClaro",9.83,71.9,13.67,3.56,1.10,3.12,114.2,1.35,4.17,4.17,4.17
"2015-07-03","Cantareira",193.80,19.7,982.07,9.39,2.82,28.50,32.9,87.40,13.04,13.35,15.86
"2015-07-03","AltoTiete",117.38,20.5,573.81,10.24,1.53,14.23,72.0,28.07,12.12,12.15,12.63
"2015-07-03","Guarapiranga",128.46,75.0,171.19,20.32,0.00,11.41,178.1,19.40,14.41,14.51,14.41
"2015-07-03","Cotia",10.52,63.7,16.50,1.92,0.06,1.36,140.9,1.89,0.86,0.86,0.92
"2015-07-03","RioGrande",103.07,91.9,112.18,9.35,0.00,2.84,329.1,7.75,5.16,5.13,5.16
"2015-07-03","RioClaro",9.85,72.0,13.67,3.46,1.03,3.12,111.0,1.35,4.00,4.08,4.00
"2015-07-04","Cantareira",193.74,19.7,982.07,14.34,2.82,28.50,50.3,87.40,13.14,13.28,15.96
"2015-07-04","AltoTiete",118.42,20.6,573.81,24.64,1.53,14.23,173.1,28.07,13.06,12.45,12.38
"2015-07-04","Guarapiranga",130.25,76.1,171.19,35.67,0.00,11.41,312.6,19.40,14.92,14.65,14.92
"2015-07-04","Cotia",10.72,65.0,16.50,3.31,0.06,1.36,243.4,1.89,0.91,0.88,0.96
"2015-07-04","RioGrande",104.34,93.0,112.18,19.81,0.00,2.84,697.6,7.75,5.08,5.12,5.08
"2015-07-04","RioClaro",9.89,72.4,13.67,4.11,1.90,3.12,131.8,1.35,4.13,4.10,4.13
"2015-07-05","Cantareira",193.61,19.7,982.07,14.79,2.82,28.50,51.9,87.40,12.83,13.16,15.65
"2015-07-05","AltoTiete",118.46,20.6,573.81,13.25,1.53,14.23,93.1,28.07,12.94,12.57,12.98
"2015-07-05","Guarapiranga",131.53,76.8,171.19,29.51,0.00,11.41,258.6,19.40,14.65,14.65,14.65
"2015-07-05","Cotia",10.78,65.3,16.50,1.73,0.06,1.36,126.8,1.89,0.99,0.91,1.05
"2015-07-05","RioGrande",104.71,93.3,112.18,9.27,0.00,2.84,326.4,7.75,5.04,5.10,5.04
"2015-07-05","RioClaro",10.06,73.6,13.67,6.90,1.73,3.12,221.0,1.35,4.04,4.08,4.04
"2015-07-06","Cantareira",193.31,19.7,982.07,12.40,2.32,28.50,43.5,87.40,11.82,12.89,14.14
"2015-07-06","AltoTiete",118.64,20.7,573.81,12.80,1.53,14.23,89.9,28.07,11.76,12.41,12.09
"2015-07-06","Guarapiranga",132.31,77.3,171.19,23.03,0.00,11.41,201.8,19.40,14.10,14.54,14.10
"2015-07-06","Cotia",10.81,65.5,16.50,1.25,0.06,1.36,92.2,1.89,0.86,0.90,0.92
"2015-07-06","RioGrande",104.71,93.3,112.18,5.07,0.00,2.84,178.4,7.75,5.07,5.09,5.07
"2015-07-06","RioClaro",10.08,73.8,13.67,4.03,1.96,3.12,129.1,1.35,4.09,4.08,4.09
